GCF_003864155.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_003864155.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_003864155.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_003864155.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_003864155.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_003864155.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	39	60	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	70	92	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_011765605.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	39	60	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	70	92	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_012850455.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	39	60	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	70	92	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_012850955.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	39	60	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	70	92	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_012850275.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	39	60	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	70	92	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_012850655.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	39	60	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	70	92	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	113	138	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	147	171	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	184	203	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	204	223	7.6E-58	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	18	262	2.3E-33	T	24-01-2026	-	-	-	-
GCF_012850075.1_protein.faa_WP_035688630.1	7136b0c324ea437620d791f8bc8aad25	265	Pfam	PF01061	ABC-2 type transporter	20	227	1.1E-13	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_036010645.1_protein.faa_WP_266792484.1	1b6868b24fb19a16b933406f9e88481a	309	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	29	308	1.4E-67	T	24-01-2026	-	-	-	-
GCF_036010645.1_protein.faa_WP_266792484.1	1b6868b24fb19a16b933406f9e88481a	309	Pfam	PF01061	ABC-2 type transporter	60	266	2.7E-9	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_036180305.1_protein.faa_WP_328477769.1	24d8ee667d38c216701deca3a887743a	309	Pfam	PF01061	ABC-2 type transporter	58	266	6.1E-9	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_036180305.1_protein.faa_WP_328477769.1	24d8ee667d38c216701deca3a887743a	309	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	42	308	7.2E-67	T	24-01-2026	-	-	-	-
GCF_036075115.1_protein.faa_WP_328477769.1	24d8ee667d38c216701deca3a887743a	309	Pfam	PF01061	ABC-2 type transporter	58	266	6.1E-9	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_036075115.1_protein.faa_WP_328477769.1	24d8ee667d38c216701deca3a887743a	309	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	42	308	7.2E-67	T	24-01-2026	-	-	-	-
GCF_036226365.1_protein.faa_WP_329310709.1	55ea4228f2f36f35f6649391ba61f118	303	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	29	302	1.7E-64	T	24-01-2026	-	-	-	-
GCF_036226365.1_protein.faa_WP_329310709.1	55ea4228f2f36f35f6649391ba61f118	303	Pfam	PF01061	ABC-2 type transporter	61	260	4.7E-10	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_009763565.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PIRSF	PIRSF006648	DrrB	13	249	2.8E-14	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_009763565.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	35	56	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_009763565.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	180	199	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_009763565.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	200	219	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_009763565.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	10	251	9.4E-22	T	24-01-2026	-	-	-	-
GCF_009763565.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	Pfam	PF01061	ABC-2 type transporter	17	219	3.8E-15	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_001682175.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PIRSF	PIRSF006648	DrrB	13	249	2.8E-14	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_001682175.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	35	56	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_001682175.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	180	199	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_001682175.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	200	219	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_001682175.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	10	251	9.4E-22	T	24-01-2026	-	-	-	-
GCF_001682175.1_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	Pfam	PF01061	ABC-2 type transporter	17	219	3.8E-15	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_002220985.3_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PIRSF	PIRSF006648	DrrB	13	249	2.8E-14	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002220985.3_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	35	56	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002220985.3_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	180	199	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002220985.3_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	200	219	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002220985.3_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	10	251	9.4E-22	T	24-01-2026	-	-	-	-
GCF_002220985.3_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	Pfam	PF01061	ABC-2 type transporter	17	219	3.8E-15	T	24-01-2026	IPR013525	ABC-2 type transporter, transmembrane domain	-	-
GCF_002209725.2_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PIRSF	PIRSF006648	DrrB	13	249	2.8E-14	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002209725.2_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	35	56	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002209725.2_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	180	199	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002209725.2_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PRINTS	PR00164	ABC-2 type transport system membrane protein signature	200	219	3.2E-9	T	24-01-2026	IPR000412	ABC-2 transporter	-	-
GCF_002209725.2_protein.faa_WP_021449012.1	cf2dd1af1194005c435e2a5f60d0c22e	261	PANTHER	PTHR30413	INNER MEMBRANE TRANSPORT PERMEASE	10	251	9.4E-22	T	24-01-2026	-	-	-	-
