GCF_015277895.1_protein.faa_WP_194421046.1	61ef3e6e37d85c1380a9064aa66e3db5	449	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	310	2.2E-15	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036237335.1_protein.faa_WP_329324613.1	39195ade0500b4959008c5461b9f0b28	467	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	321	1.7E-22	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_012844365.1_protein.faa_WP_169252989.1	5bfb2e3f7a2a47ced3a7625377abb5d6	485	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	123	347	3.1E-16	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_016803985.1_protein.faa_WP_203214519.1	6bbbc1ddc4d409af96a6bd90d4e5ccb3	475	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	333	5.0E-19	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036010525.1_protein.faa_WP_327331954.1	62e6772013a463e17c969c2b1ff4b09c	456	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	14	331	3.1E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036346555.1_protein.faa_WP_327331954.1	62e6772013a463e17c969c2b1ff4b09c	456	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	14	331	3.1E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_003945505.1_protein.faa_WP_125936741.1	53b2fb1cebbebaf72bf47ca5ec487e25	481	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	05-12-2025	-	-	-	-
GCF_003945505.1_protein.faa_WP_125936741.1	53b2fb1cebbebaf72bf47ca5ec487e25	481	MobiDBLite	mobidb-lite	consensus disorder prediction	1	22	-	T	05-12-2025	-	-	-	-
GCF_003945505.1_protein.faa_WP_125936741.1	53b2fb1cebbebaf72bf47ca5ec487e25	481	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	33	347	5.8E-24	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_027270315.1_protein.faa_WP_269661234.1	98aa0d92ac2ffe8b70ad7b9a22d03690	443	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	315	2.2E-32	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_963677875.1_protein.faa_WP_319381750.1	a365b6446a8dc10ae3d734d7650395b6	366	Gene3D	G3DSA:3.40.50.11110	-	240	341	2.6E-5	T	05-12-2025	-	-	-	-
GCF_963677875.1_protein.faa_WP_319381750.1	a365b6446a8dc10ae3d734d7650395b6	366	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	104	324	0.047	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_015601545.1_protein.faa_WP_195730944.1	0d582fe05f04e66a53327502a5d6fe66	475	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	333	3.0E-20	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_018831605.1_protein.faa_WP_192837617.1	011a3e9c682fdf2a01601c0b06811f3a	327	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	2	289	1.7E-4	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036226645.1_protein.faa_WP_328829504.1	3c4abbf56be87c9e0682c32d5295811b	445	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	313	2.1E-29	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036187565.1_protein.faa_WP_328829504.1	3c4abbf56be87c9e0682c32d5295811b	445	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	313	2.1E-29	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036196325.1_protein.faa_WP_328829504.1	3c4abbf56be87c9e0682c32d5295811b	445	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	313	2.1E-29	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036240075.1_protein.faa_WP_015578463.1	f850c4b6437cdfc4fb112d4f27e5f572	467	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	321	1.5E-22	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_004524875.1_protein.faa_WP_015578463.1	f850c4b6437cdfc4fb112d4f27e5f572	467	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	321	1.5E-22	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_000364805.1_protein.faa_WP_015578463.1	f850c4b6437cdfc4fb112d4f27e5f572	467	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	321	1.5E-22	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_035949105.1_protein.faa_WP_266627895.1	17f4689e7e9b9d5ca28fb0bd969a6eaf	444	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	312	1.9E-30	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_022695635.1_protein.faa_WP_242576680.1	00c81344e47bc5e752389016a97d55d4	475	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	333	6.8E-19	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_023168385.1_protein.faa_WP_242576680.1	00c81344e47bc5e752389016a97d55d4	475	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	333	6.8E-19	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_016128295.1_protein.faa_WP_198503483.1	dc254514b3e1b203fbb6c3f05aae40ba	451	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	315	3.4E-28	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_029906565.1_protein.faa_WP_189518212.1	420107cd226ca0d481f698ccbc3bc63a	471	MobiDBLite	mobidb-lite	consensus disorder prediction	364	393	-	T	05-12-2025	-	-	-	-
GCF_029906565.1_protein.faa_WP_189518212.1	420107cd226ca0d481f698ccbc3bc63a	471	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	334	5.3E-26	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_001729485.1_protein.faa_WP_069572321.1	386c45afd6d6ec6f20289bc46cca4eb4	451	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	316	4.7E-28	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_013401535.1_protein.faa_WP_179181715.1	ee1903d35af07a3f9d5a21d9c218b05b	464	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	319	5.4E-22	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_030291795.1_protein.faa_WP_059143526.1	362e5b8e362691e8c63a1348bf22288c	469	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	14	330	4.1E-27	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_001598115.1_protein.faa_WP_059143526.1	362e5b8e362691e8c63a1348bf22288c	469	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	14	330	4.1E-27	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_013889875.1_protein.faa_WP_181822957.1	4fcd4359e09103b4c779ed8d502bfa45	324	Gene3D	G3DSA:3.40.50.11110	-	207	321	9.0E-6	T	05-12-2025	-	-	-	-
GCF_013889015.1_protein.faa_WP_181822957.1	4fcd4359e09103b4c779ed8d502bfa45	324	Gene3D	G3DSA:3.40.50.11110	-	207	321	9.0E-6	T	05-12-2025	-	-	-	-
GCF_001682385.1_protein.faa_WP_084018467.1	da4f0cccfe9c8f9eed823280b46ba50c	397	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	265	364	5.2E-4	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_011006355.1_protein.faa_WP_031176610.1	1feae1b816efac9907777709d155f64a	446	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	317	9.6E-26	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_029773765.1_protein.faa_WP_279438702.1	b93e31eee6fe577f6519e0e93e531595	309	Pfam	PF07922	Glycosyltransferase family 52	25	286	8.4E-60	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_029773765.1_protein.faa_WP_279438702.1	b93e31eee6fe577f6519e0e93e531595	309	Gene3D	G3DSA:3.30.370.20	-	1	81	7.7E-23	T	05-12-2025	-	-	-	-
GCF_029773995.1_protein.faa_WP_279438702.1	b93e31eee6fe577f6519e0e93e531595	309	Pfam	PF07922	Glycosyltransferase family 52	25	286	8.4E-60	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_029773995.1_protein.faa_WP_279438702.1	b93e31eee6fe577f6519e0e93e531595	309	Gene3D	G3DSA:3.30.370.20	-	1	81	7.7E-23	T	05-12-2025	-	-	-	-
GCF_029774055.1_protein.faa_WP_279438702.1	b93e31eee6fe577f6519e0e93e531595	309	Pfam	PF07922	Glycosyltransferase family 52	25	286	8.4E-60	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_029774055.1_protein.faa_WP_279438702.1	b93e31eee6fe577f6519e0e93e531595	309	Gene3D	G3DSA:3.30.370.20	-	1	81	7.7E-23	T	05-12-2025	-	-	-	-
GCF_016864335.2_protein.faa_WP_046882820.1	286e7cbf61a655fd2f8621774a58b988	330	Gene3D	G3DSA:3.30.370.20	-	7	85	1.4E-20	T	05-12-2025	-	-	-	-
GCF_016864335.2_protein.faa_WP_046882820.1	286e7cbf61a655fd2f8621774a58b988	330	Pfam	PF07922	Glycosyltransferase family 52	31	292	1.2E-38	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_021899715.1_protein.faa_WP_046882820.1	286e7cbf61a655fd2f8621774a58b988	330	Gene3D	G3DSA:3.30.370.20	-	7	85	1.4E-20	T	05-12-2025	-	-	-	-
GCF_021899715.1_protein.faa_WP_046882820.1	286e7cbf61a655fd2f8621774a58b988	330	Pfam	PF07922	Glycosyltransferase family 52	31	292	1.2E-38	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_035937495.1_protein.faa_WP_046882820.1	286e7cbf61a655fd2f8621774a58b988	330	Gene3D	G3DSA:3.30.370.20	-	7	85	1.4E-20	T	05-12-2025	-	-	-	-
GCF_035937495.1_protein.faa_WP_046882820.1	286e7cbf61a655fd2f8621774a58b988	330	Pfam	PF07922	Glycosyltransferase family 52	31	292	1.2E-38	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_026898115.1_protein.faa_WP_268972607.1	6edc4f3a10ef0d68216b605873d0e8bc	469	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	14	330	9.6E-28	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_022385335.1_protein.faa_WP_239756871.1	535b596b34727cb3918726b41aeb2eb5	444	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	312	3.0E-31	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_001886795.1_protein.faa_WP_071984280.1	2db541f8374bb1ef3002153b4c704434	382	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	193	341	0.0016	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_003004255.1_protein.faa_WP_071984280.1	2db541f8374bb1ef3002153b4c704434	382	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	193	341	0.0016	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_907163125.1_protein.faa_WP_213188483.1	884d9e8a2e78a935f3ec98c2d2a24e79	353	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	50	315	3.8E-6	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_026650865.1_protein.faa_WP_025525099.1	2cb8ab119dff2d4b0fc741f7fb9b17ac	310	Pfam	PF07922	Glycosyltransferase family 52	54	295	3.4E-17	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_003612715.1_protein.faa_WP_025525099.1	2cb8ab119dff2d4b0fc741f7fb9b17ac	310	Pfam	PF07922	Glycosyltransferase family 52	54	295	3.4E-17	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_023503985.1_protein.faa_WP_249632232.1	9fd65929267bdadd6ad27e97784f8df7	349	Pfam	PF07922	Glycosyltransferase family 52	87	306	2.6E-6	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_023503985.1_protein.faa_WP_249632232.1	9fd65929267bdadd6ad27e97784f8df7	349	Gene3D	G3DSA:3.40.50.11110	-	208	343	7.6E-7	T	05-12-2025	-	-	-	-
GCF_008704855.1_protein.faa_WP_085924769.1	2930440d2c3b6fecd5d1a707fa11b02a	451	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	316	4.4E-30	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_003856715.1_protein.faa_WP_124896324.1	5dce3f5f614fa37f63a53aea87bf9084	449	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	3	309	4.0E-12	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036248545.1_protein.faa_WP_124274338.1	8737324b48106f33a3a18c25dffee4a4	448	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	323	2.0E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036250635.1_protein.faa_WP_124274338.1	8737324b48106f33a3a18c25dffee4a4	448	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	323	2.0E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036226985.1_protein.faa_WP_124274338.1	8737324b48106f33a3a18c25dffee4a4	448	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	323	2.0E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_036232025.1_protein.faa_WP_124274338.1	8737324b48106f33a3a18c25dffee4a4	448	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	323	2.0E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_030719235.1_protein.faa_WP_306071422.1	4775cfaf702998056b5ca6de743793c4	461	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	23	327	2.9E-21	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_029866785.1_protein.faa_WP_277724725.1	f656e629042cb94666b005483c82b1b3	445	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	312	2.8E-27	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_010669065.1_protein.faa_WP_061637126.1	0224f509703898a6a429e0bbefdc5a30	385	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	211	342	0.0011	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_022459075.1_protein.faa_WP_108584667.1	ab322aec27530335e14a4be271c81890	314	Gene3D	G3DSA:3.30.370.20	-	7	82	8.8E-22	T	05-12-2025	-	-	-	-
GCF_022459075.1_protein.faa_WP_108584667.1	ab322aec27530335e14a4be271c81890	314	Pfam	PF07922	Glycosyltransferase family 52	38	288	1.3E-40	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_949787665.1_protein.faa_WP_283597196.1	0a6a58cb334e49e79a7ec53b8473c733	293	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	89	259	0.0018	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_007990405.1_protein.faa_WP_146964986.1	caef3d5a104b2c1ac7fd9976ff82e094	331	Gene3D	G3DSA:3.40.50.11110	-	193	323	3.5E-9	T	05-12-2025	-	-	-	-
GCF_007990405.1_protein.faa_WP_146964986.1	caef3d5a104b2c1ac7fd9976ff82e094	331	Pfam	PF07922	Glycosyltransferase family 52	61	322	4.2E-30	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_022026295.1_protein.faa_WP_129819685.1	ca35e79164cbfe29e948ef48f76d5e75	475	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	333	6.1E-19	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_009834105.1_protein.faa_WP_129819685.1	ca35e79164cbfe29e948ef48f76d5e75	475	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	17	333	6.1E-19	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_002128305.1_protein.faa_WP_086159749.1	37a0eaa3682aa8c7bb5eb5c534a9ef3d	485	MobiDBLite	mobidb-lite	consensus disorder prediction	207	217	-	T	05-12-2025	-	-	-	-
GCF_002128305.1_protein.faa_WP_086159749.1	37a0eaa3682aa8c7bb5eb5c534a9ef3d	485	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	347	1.2E-22	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_002128305.1_protein.faa_WP_086159749.1	37a0eaa3682aa8c7bb5eb5c534a9ef3d	485	MobiDBLite	mobidb-lite	consensus disorder prediction	203	236	-	T	05-12-2025	-	-	-	-
GCF_002128305.1_protein.faa_WP_086159749.1	37a0eaa3682aa8c7bb5eb5c534a9ef3d	485	MobiDBLite	mobidb-lite	consensus disorder prediction	225	236	-	T	05-12-2025	-	-	-	-
GCF_003261055.1_protein.faa_WP_053760101.1	c026a060efe4d72f03ab3d8633ba73db	443	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	6	315	1.0E-31	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_024583075.1_protein.faa_WP_024389073.1	dcc8e6950fd265be5608d98145655020	317	Gene3D	G3DSA:3.40.50.11110	-	180	306	3.8E-7	T	05-12-2025	-	-	-	-
GCF_024583075.1_protein.faa_WP_024389073.1	dcc8e6950fd265be5608d98145655020	317	Pfam	PF07922	Glycosyltransferase family 52	53	303	2.5E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_016906265.1_protein.faa_WP_030192880.1	e2b8507ff0d616089e89d5bd8daa332a	464	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	8	319	1.1E-21	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_022372495.1_protein.faa_WP_017286328.1	ba97625737624db08050c02031455e92	401	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	7	356	7.2E-12	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_002142495.1_protein.faa_WP_017286328.1	ba97625737624db08050c02031455e92	401	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	7	356	7.2E-12	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_002142475.1_protein.faa_WP_017286328.1	ba97625737624db08050c02031455e92	401	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	7	356	7.2E-12	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_035917395.1_protein.faa_WP_326797948.1	e1240460d7df377efbb3916e768c08be	489	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	05-12-2025	-	-	-	-
GCF_035917395.1_protein.faa_WP_326797948.1	e1240460d7df377efbb3916e768c08be	489	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	41	357	3.7E-25	T	05-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
GCF_035917395.1_protein.faa_WP_326797948.1	e1240460d7df377efbb3916e768c08be	489	MobiDBLite	mobidb-lite	consensus disorder prediction	9	18	-	T	05-12-2025	-	-	-	-
GCF_003433275.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_000986765.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_006364695.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_022493675.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_002393465.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_002983645.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_001886895.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_002393365.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_002214745.2_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
GCF_000299455.1_protein.faa_WP_000783992.1	b88ae9f1d69b27a87ba7647edd650fea	316	Pfam	PF07922	Glycosyltransferase family 52	63	294	4.8E-18	T	05-12-2025	IPR012477	Glycosyltransferase family 52	-	-
