GCF_020719705.1_protein.faa_WP_002855298.1	-	552	kpsD_final_mafft	-	594	1.7e-180	597.9	15.8	1	1	1.2e-183	1.9e-180	597.8	15.8	49	579	1	552	1	552	0.89	-
GCF_020971705.1_protein.faa_WP_006251416.1	-	391	kpsD_final_mafft	-	594	8.5e-10	34.8	5.1	1	1	2.7e-12	6.7e-09	31.9	5.1	153	325	122	295	1	309	0.76	-
GCF_023516375.1_protein.faa_WP_006248285.1	-	394	kpsD_final_mafft	-	594	4.3e-10	35.7	5.6	1	1	2.3e-12	5.3e-09	32.1	5.6	115	329	71	302	1	320	0.66	-
GCF_029855145.1_protein.faa_WP_001298258.1	-	558	kpsD_final_mafft	-	594	3.7e-186	618.2	1.3	1	1	3.4e-189	4.1e-186	618.0	1.3	58	578	8	557	1	558	0.87	-
GCF_029855145.1_protein.faa_WP_000978098.1	-	379	kpsD_final_mafft	-	594	5.1e-34	115.7	2.9	1	1	1.1e-36	1.3e-33	114.3	2.9	122	363	72	346	1	353	0.84	-
GCF_029855145.1_protein.faa_WP_001540419.1	-	245	kpsD_final_mafft	-	594	3.5e-05	20.5	0.0	1	1	3.3e-08	3.9e-05	20.4	0.0	432	549	69	218	14	241	0.67	-
GCF_029855145.1_protein.faa_WP_001100244.1	-	447	kpsD_final_mafft	-	594	0.026	11.1	0.0	1	1	3.3e-05	0.039	10.5	0.0	479	518	165	204	154	205	0.92	-
GCF_023587625.1_protein.faa_WP_005723127.1	-	387	kpsD_final_mafft	-	594	8.3e-38	127.1	0.4	1	1	1.3e-40	1.3e-37	126.4	0.4	126	337	78	305	57	338	0.88	-
GCF_023587625.1_protein.faa_WP_250265567.1	-	393	kpsD_final_mafft	-	594	2.6e-13	46.2	0.9	1	2	3.5e-05	0.036	9.4	0.0	108	148	55	97	1	108	0.63	-
GCF_023587625.1_protein.faa_WP_250265567.1	-	393	kpsD_final_mafft	-	594	2.6e-13	46.2	0.9	2	2	5.5e-13	5.7e-10	35.1	0.3	153	283	121	249	112	303	0.87	-
GCF_028609705.1_protein.faa_WP_140392077.1	-	890	kpsD_final_mafft	-	594	8.1e-149	494.8	11.5	1	2	7.2e-103	8.5e-100	333.0	6.6	57	443	12	495	1	554	0.75	-
GCF_028609705.1_protein.faa_WP_140392077.1	-	890	kpsD_final_mafft	-	594	8.1e-149	494.8	11.5	2	2	7.1e-52	8.3e-49	164.6	0.1	290	574	555	887	549	890	0.79	-
GCF_028609705.1_protein.faa_WP_229626319.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	10.9	1	5	4.9e-35	5.8e-32	109.0	3.2	129	287	13	171	8	186	0.92	-
GCF_028609705.1_protein.faa_WP_229626319.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	10.9	2	5	7e-17	8.3e-14	49.0	0.0	207	293	198	283	179	287	0.92	-
GCF_028609705.1_protein.faa_WP_229626319.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	10.9	3	5	3.7e-16	4.3e-13	46.6	0.1	479	552	283	369	280	380	0.81	-
GCF_028609705.1_protein.faa_WP_229626319.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	10.9	4	5	9.9e-20	1.2e-16	58.4	0.0	204	345	380	534	373	549	0.86	-
GCF_028609705.1_protein.faa_WP_229626319.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	10.9	5	5	3.8e-18	4.5e-15	53.2	0.0	470	571	555	680	553	688	0.78	-
GCF_028609705.1_protein.faa_WP_140391568.1	-	373	kpsD_final_mafft	-	594	1.2e-40	137.6	0.3	1	1	1.6e-43	1.9e-40	137.0	0.3	127	365	77	341	61	351	0.87	-
GCF_028609705.1_protein.faa_WP_005463089.1	-	177	kpsD_final_mafft	-	594	6.8e-20	69.1	0.8	1	1	2.1e-22	2.5e-19	67.2	0.7	115	258	15	157	11	171	0.88	-
GCF_018139065.1_protein.faa_WP_005723127.1	-	387	kpsD_final_mafft	-	594	8.2e-38	127.1	0.4	1	1	1.3e-40	1.3e-37	126.4	0.4	126	337	78	305	57	338	0.88	-
GCF_018139065.1_protein.faa_WP_061406143.1	-	393	kpsD_final_mafft	-	594	2.8e-13	46.1	0.9	1	2	4.6e-05	0.048	9.0	0.0	108	148	55	97	1	108	0.64	-
GCF_018139065.1_protein.faa_WP_061406143.1	-	393	kpsD_final_mafft	-	594	2.8e-13	46.1	0.9	2	2	4.7e-13	4.8e-10	35.4	0.3	153	283	121	249	112	304	0.84	-
GCF_949282045.1_protein.faa_WP_002781121.1	-	552	kpsD_final_mafft	-	594	4.1e-180	596.7	15.0	1	1	2.7e-183	4.6e-180	596.6	15.0	49	579	1	552	1	552	0.90	-
GCF_030370375.1_protein.faa_WP_006251416.1	-	391	kpsD_final_mafft	-	594	8.5e-10	34.8	5.1	1	1	2.7e-12	6.7e-09	31.9	5.1	153	325	122	295	1	309	0.76	-
GCF_000521605.1_protein.faa_WP_025235030.1	-	392	kpsD_final_mafft	-	594	3.7e-10	35.9	5.0	1	1	2.2e-12	4.9e-09	32.2	5.0	111	327	65	298	1	314	0.66	-
GCF_030059825.1_protein.faa_WP_283386596.1	-	391	kpsD_final_mafft	-	594	9.2e-10	34.5	5.4	1	1	5.5e-12	1.1e-08	30.9	5.4	112	327	65	297	1	313	0.67	-
GCF_015774875.1_protein.faa_WP_196913888.1	-	552	kpsD_final_mafft	-	594	4e-177	586.6	15.6	1	1	3.1e-180	4.4e-177	586.5	15.6	49	578	1	551	1	552	0.87	-
GCF_023716525.1_protein.faa_WP_053349726.1	-	897	kpsD_final_mafft	-	594	6e-149	495.2	13.0	1	2	2.6e-102	2.4e-99	331.5	8.3	57	442	12	490	1	559	0.75	-
GCF_023716525.1_protein.faa_WP_053349726.1	-	897	kpsD_final_mafft	-	594	6e-149	495.2	13.0	2	2	2.7e-52	2.5e-49	166.3	0.2	290	574	562	894	550	897	0.79	-
GCF_023716525.1_protein.faa_WP_053350557.1	-	700	kpsD_final_mafft	-	594	1.7e-94	315.4	10.4	1	6	2.1e-34	2e-31	107.2	3.4	127	286	23	182	18	197	0.92	-
GCF_023716525.1_protein.faa_WP_053350557.1	-	700	kpsD_final_mafft	-	594	1.7e-94	315.4	10.4	2	6	1.5e-16	1.4e-13	48.2	0.0	207	293	210	295	204	299	0.92	-
GCF_023716525.1_protein.faa_WP_053350557.1	-	700	kpsD_final_mafft	-	594	1.7e-94	315.4	10.4	3	6	2.1e-16	2e-13	47.7	0.0	481	552	297	381	292	393	0.74	-
GCF_023716525.1_protein.faa_WP_053350557.1	-	700	kpsD_final_mafft	-	594	1.7e-94	315.4	10.4	4	6	4.6e-19	4.2e-16	56.5	0.0	203	345	391	546	380	561	0.86	-
GCF_023716525.1_protein.faa_WP_053350557.1	-	700	kpsD_final_mafft	-	594	1.7e-94	315.4	10.4	5	6	1.6e-12	1.4e-09	35.0	0.0	201	288	488	578	480	582	0.93	-
GCF_023716525.1_protein.faa_WP_053350557.1	-	700	kpsD_final_mafft	-	594	1.7e-94	315.4	10.4	6	6	1.8e-18	1.6e-15	54.6	0.0	470	571	567	692	565	700	0.78	-
GCF_023716525.1_protein.faa_WP_053350000.1	-	373	kpsD_final_mafft	-	594	2.4e-40	136.6	0.5	1	1	3.9e-43	3.6e-40	136.0	0.5	126	365	76	341	59	351	0.87	-
GCF_023716525.1_protein.faa_WP_005385846.1	-	170	kpsD_final_mafft	-	594	7.3e-19	65.7	0.5	1	1	2.9e-21	2.7e-18	63.8	0.5	129	253	18	143	6	168	0.88	-
GCF_023716525.1_protein.faa_WP_025768658.1	-	334	kpsD_final_mafft	-	594	0.0012	15.4	0.0	1	2	0.043	39	0.5	0.0	463	479	100	116	49	120	0.89	-
GCF_023716525.1_protein.faa_WP_025768658.1	-	334	kpsD_final_mafft	-	594	0.0012	15.4	0.0	2	2	7.8e-06	0.0073	12.8	0.0	453	479	270	304	167	309	0.67	-
GCF_032598635.1_protein.faa_WP_010906973.1	-	387	kpsD_final_mafft	-	594	1.1e-37	126.8	0.4	1	1	1.6e-40	1.8e-37	126.1	0.4	126	337	78	305	57	336	0.88	-
GCF_032598635.1_protein.faa_WP_005716577.1	-	393	kpsD_final_mafft	-	594	3.1e-13	46.1	0.7	1	2	5.5e-05	0.064	8.7	0.0	108	148	55	97	2	108	0.68	-
GCF_032598635.1_protein.faa_WP_005716577.1	-	393	kpsD_final_mafft	-	594	3.1e-13	46.1	0.7	2	2	4.7e-13	5.4e-10	35.4	0.3	153	283	121	249	112	304	0.84	-
GCF_029224005.1_protein.faa_WP_010906973.1	-	387	kpsD_final_mafft	-	594	1.1e-37	126.8	0.4	1	1	1.6e-40	1.8e-37	126.1	0.4	126	337	78	305	57	336	0.88	-
GCF_029224005.1_protein.faa_WP_005716577.1	-	393	kpsD_final_mafft	-	594	3.1e-13	46.1	0.7	1	2	5.5e-05	0.063	8.7	0.0	108	148	55	97	2	108	0.68	-
GCF_029224005.1_protein.faa_WP_005716577.1	-	393	kpsD_final_mafft	-	594	3.1e-13	46.1	0.7	2	2	4.7e-13	5.4e-10	35.4	0.3	153	283	121	249	112	304	0.84	-
GCF_000973565.1_protein.faa_WP_046333851.1	-	387	kpsD_final_mafft	-	594	9.1e-38	126.9	0.4	1	1	1.5e-40	1.5e-37	126.2	0.4	126	337	78	305	47	336	0.89	-
GCF_000973565.1_protein.faa_WP_046333304.1	-	393	kpsD_final_mafft	-	594	1.8e-13	46.7	0.7	1	2	3.8e-05	0.038	9.2	0.0	108	148	55	97	1	108	0.65	-
GCF_000973565.1_protein.faa_WP_046333304.1	-	393	kpsD_final_mafft	-	594	1.8e-13	46.7	0.7	2	2	4.8e-13	4.8e-10	35.3	0.3	153	283	121	249	112	303	0.85	-
GCF_002285575.1_protein.faa_WP_006248285.1	-	394	kpsD_final_mafft	-	594	4.8e-10	35.7	5.6	1	1	2.3e-12	6e-09	32.1	5.6	115	329	71	302	1	320	0.66	-
GCF_011765605.1_protein.faa_WP_035688629.1	-	388	kpsD_final_mafft	-	594	1.5e-12	43.8	6.2	1	1	5.9e-15	1.4e-11	40.7	6.2	147	332	113	299	1	317	0.84	-
GCF_002180095.1_protein.faa_WP_001295357.1	-	379	kpsD_final_mafft	-	594	3.5e-39	132.9	1.4	1	1	3.5e-42	4.4e-39	132.5	1.4	114	365	68	346	1	356	0.80	-
GCF_002180095.1_protein.faa_WP_000978094.1	-	379	kpsD_final_mafft	-	594	5e-34	115.9	2.8	1	1	1e-36	1.3e-33	114.5	2.8	122	363	72	346	1	354	0.85	-
GCF_002180095.1_protein.faa_WP_000595535.1	-	245	kpsD_final_mafft	-	594	8.1e-05	19.4	0.0	1	1	7.2e-08	9e-05	19.2	0.0	432	549	69	218	15	241	0.68	-
GCF_002180095.1_protein.faa_WP_001038079.1	-	248	kpsD_final_mafft	-	594	0.00088	16.0	0.0	1	1	7e-07	0.00088	16.0	0.0	445	548	100	220	10	246	0.68	-
GCF_024347395.1_protein.faa_WP_261888754.1	-	869	kpsD_final_mafft	-	594	5.2e-145	482.0	8.0	1	2	1.4e-93	1.8e-90	301.9	7.0	55	426	9	431	1	529	0.73	-
GCF_024347395.1_protein.faa_WP_261888754.1	-	869	kpsD_final_mafft	-	594	5.2e-145	482.0	8.0	2	2	1.9e-56	2.6e-53	179.2	0.0	290	574	537	865	531	868	0.83	-
GCF_024347395.1_protein.faa_WP_017051589.1	-	702	kpsD_final_mafft	-	594	7.8e-98	326.2	4.6	1	6	2.2e-35	2.9e-32	109.7	0.0	114	286	14	183	12	197	0.88	-
GCF_024347395.1_protein.faa_WP_017051589.1	-	702	kpsD_final_mafft	-	594	7.8e-98	326.2	4.6	2	6	3e-14	4e-11	39.9	0.0	207	291	211	294	208	299	0.94	-
GCF_024347395.1_protein.faa_WP_017051589.1	-	702	kpsD_final_mafft	-	594	7.8e-98	326.2	4.6	3	6	9.3e-18	1.2e-14	51.5	0.0	207	288	300	381	293	385	0.85	-
GCF_024347395.1_protein.faa_WP_017051589.1	-	702	kpsD_final_mafft	-	594	7.8e-98	326.2	4.6	4	6	4.3e-13	5.8e-10	36.1	0.0	206	275	395	464	384	480	0.90	-
GCF_024347395.1_protein.faa_WP_017051589.1	-	702	kpsD_final_mafft	-	594	7.8e-98	326.2	4.6	5	6	4.2e-15	5.6e-12	42.7	0.0	202	288	491	580	481	583	0.91	-
GCF_024347395.1_protein.faa_WP_017051589.1	-	702	kpsD_final_mafft	-	594	7.8e-98	326.2	4.6	6	6	4.5e-15	5.9e-12	42.6	0.0	202	288	586	675	582	682	0.90	-
GCF_024347395.1_protein.faa_WP_017053511.1	-	172	kpsD_final_mafft	-	594	1.3e-25	87.8	3.2	1	2	2.8e-19	3.7e-16	56.5	0.6	128	220	18	111	12	112	0.95	-
GCF_024347395.1_protein.faa_WP_017053511.1	-	172	kpsD_final_mafft	-	594	1.3e-25	87.8	3.2	2	2	9.1e-14	1.2e-10	38.3	0.1	486	545	101	164	99	169	0.87	-
GCF_035223645.1_protein.faa_WP_046333851.1	-	387	kpsD_final_mafft	-	594	9.3e-38	126.9	0.4	1	1	1.5e-40	1.5e-37	126.2	0.4	126	337	78	305	47	336	0.89	-
GCF_035223645.1_protein.faa_WP_046333304.1	-	393	kpsD_final_mafft	-	594	1.8e-13	46.7	0.7	1	2	3.8e-05	0.039	9.2	0.0	108	148	55	97	1	108	0.65	-
GCF_035223645.1_protein.faa_WP_046333304.1	-	393	kpsD_final_mafft	-	594	1.8e-13	46.7	0.7	2	2	4.8e-13	4.9e-10	35.3	0.3	153	283	121	249	112	303	0.85	-
GCF_031583005.1_protein.faa_WP_241951700.1	-	387	kpsD_final_mafft	-	594	3.1e-37	125.2	1.2	1	1	6.5e-40	6.9e-37	124.1	1.1	126	335	78	303	65	323	0.89	-
GCF_031583005.1_protein.faa_WP_241952209.1	-	393	kpsD_final_mafft	-	594	2.9e-15	52.7	3.7	1	1	7.5e-17	8e-14	47.9	3.7	111	283	57	249	1	303	0.74	-
GCF_017352015.1_protein.faa_WP_002851485.1	-	552	kpsD_final_mafft	-	594	5.8e-179	592.9	15.7	1	1	3.8e-182	6.5e-179	592.8	15.7	49	579	1	552	1	552	0.89	-
GCF_007965585.1_protein.faa_WP_006253525.1	-	394	kpsD_final_mafft	-	594	4.6e-10	35.7	5.6	1	1	2.2e-12	5.6e-09	32.1	5.6	115	328	71	301	1	318	0.66	-
GCF_007978365.1_protein.faa_WP_006251416.1	-	391	kpsD_final_mafft	-	594	8.3e-10	34.8	5.1	1	1	2.7e-12	6.6e-09	31.9	5.1	153	325	122	295	1	309	0.76	-
GCF_031587935.1_protein.faa_WP_005757109.1	-	387	kpsD_final_mafft	-	594	1e-37	126.7	0.6	1	1	1.6e-40	1.6e-37	126.1	0.6	126	337	78	305	47	338	0.88	-
GCF_031587935.1_protein.faa_WP_030017789.1	-	393	kpsD_final_mafft	-	594	2.8e-15	52.7	3.7	1	2	9.4e-17	9.6e-14	47.6	3.5	111	283	57	249	1	252	0.72	-
GCF_031587935.1_protein.faa_WP_030017789.1	-	393	kpsD_final_mafft	-	594	2.8e-15	52.7	3.7	2	2	0.00038	0.38	6.0	0.0	462	527	235	302	226	303	0.88	-
GCF_012220945.1_protein.faa_WP_002841557.1	-	543	kpsD_final_mafft	-	594	6e-177	586.2	13.5	1	1	4.2e-180	6.8e-177	586.0	13.5	49	579	1	543	1	543	0.90	-
GCF_018885225.1_protein.faa_WP_002889970.1	-	552	kpsD_final_mafft	-	594	7.2e-180	595.9	15.3	1	1	4.9e-183	8e-180	595.7	15.3	49	579	1	552	1	552	0.89	-
GCF_035666075.1_protein.faa_WP_010906973.1	-	387	kpsD_final_mafft	-	594	9.3e-38	126.8	0.4	1	1	1.6e-40	1.5e-37	126.1	0.4	126	337	78	305	57	336	0.88	-
GCF_035666075.1_protein.faa_WP_324739301.1	-	393	kpsD_final_mafft	-	594	2.7e-13	46.1	0.7	1	2	5.9e-05	0.058	8.6	0.0	108	148	55	97	2	108	0.69	-
GCF_035666075.1_protein.faa_WP_324739301.1	-	393	kpsD_final_mafft	-	594	2.7e-13	46.1	0.7	2	2	4.7e-13	4.6e-10	35.4	0.3	153	283	121	249	112	304	0.84	-
GCF_020423085.1_protein.faa_WP_103970729.1	-	378	kpsD_final_mafft	-	594	7.1e-37	125.0	0.5	1	1	4.1e-40	8.9e-37	124.7	0.5	129	363	82	344	5	354	0.86	-
GCF_020423085.1_protein.faa_WP_225586018.1	-	185	kpsD_final_mafft	-	594	8.9e-24	81.8	0.1	1	1	5.8e-27	1.3e-23	81.3	0.1	130	269	35	176	23	181	0.90	-
GCF_030370395.1_protein.faa_WP_006248285.1	-	394	kpsD_final_mafft	-	594	4.6e-10	35.7	5.6	1	1	2.3e-12	5.7e-09	32.1	5.6	115	329	71	302	1	320	0.66	-
GCF_009763565.1_protein.faa_WP_031781435.1	-	583	kpsD_final_mafft	-	594	1.2e-184	613.2	2.6	1	1	1.1e-187	1.3e-184	613.1	2.6	58	578	14	583	1	583	0.86	-
GCF_009763565.1_protein.faa_WP_049877691.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	11.0	1	5	4.9e-35	5.7e-32	109.0	3.3	129	287	13	171	8	189	0.92	-
GCF_009763565.1_protein.faa_WP_049877691.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	11.0	2	5	7e-17	8.3e-14	49.0	0.0	207	293	198	283	179	287	0.92	-
GCF_009763565.1_protein.faa_WP_049877691.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	11.0	3	5	3.8e-16	4.5e-13	46.6	0.1	480	552	284	369	280	379	0.81	-
GCF_009763565.1_protein.faa_WP_049877691.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	11.0	4	5	7.7e-20	9e-17	58.8	0.0	204	357	380	547	373	554	0.86	-
GCF_009763565.1_protein.faa_WP_049877691.1	-	688	kpsD_final_mafft	-	594	1.5e-94	315.6	11.0	5	5	3.6e-18	4.3e-15	53.2	0.0	470	571	555	680	552	688	0.79	-
GCF_009763565.1_protein.faa_WP_021450526.1	-	372	kpsD_final_mafft	-	594	4.8e-42	142.2	0.5	1	1	5.3e-45	6.2e-42	141.9	0.5	125	364	74	339	10	350	0.87	-
GCF_009763565.1_protein.faa_WP_021450107.1	-	177	kpsD_final_mafft	-	594	1e-19	68.5	0.5	1	1	2.6e-22	3e-19	67.0	0.5	115	253	15	150	11	173	0.87	-
GCF_030370135.1_protein.faa_WP_006248285.1	-	394	kpsD_final_mafft	-	594	4.9e-10	35.7	5.6	1	1	2.3e-12	6.1e-09	32.1	5.6	115	329	71	302	1	320	0.66	-
GCF_001280345.1_protein.faa_WP_001331697.1	-	558	kpsD_final_mafft	-	594	3.9e-186	618.2	1.3	1	1	2.6e-189	4.3e-186	618.0	1.3	58	578	8	557	1	558	0.87	-
GCF_001280345.1_protein.faa_WP_000978094.1	-	379	kpsD_final_mafft	-	594	4.9e-34	115.9	2.8	1	1	7.8e-37	1.3e-33	114.5	2.8	122	363	72	346	1	354	0.85	-
GCF_001280345.1_protein.faa_WP_000595526.1	-	245	kpsD_final_mafft	-	594	5.1e-05	20.0	0.0	1	1	3.4e-08	5.8e-05	19.9	0.0	432	549	69	218	14	241	0.67	-
GCF_016904475.1_protein.faa_WP_001331697.1	-	558	kpsD_final_mafft	-	594	3.6e-186	618.2	1.3	1	1	2.6e-189	4e-186	618.0	1.3	58	578	8	557	1	558	0.87	-
GCF_016904475.1_protein.faa_WP_000978094.1	-	379	kpsD_final_mafft	-	594	4.6e-34	115.9	2.8	1	1	7.8e-37	1.2e-33	114.5	2.8	122	363	72	346	1	354	0.85	-
GCF_016904475.1_protein.faa_WP_000595526.1	-	245	kpsD_final_mafft	-	594	4.8e-05	20.0	0.0	1	1	3.4e-08	5.4e-05	19.9	0.0	432	549	69	218	14	241	0.67	-
GCF_016845695.1_protein.faa_WP_021112145.1	-	384	kpsD_final_mafft	-	594	1.1e-35	120.1	3.1	1	1	1.8e-38	1.9e-35	119.3	3.1	129	342	79	309	66	331	0.89	-
GCF_016845695.1_protein.faa_WP_021113427.1	-	173	kpsD_final_mafft	-	594	6.9	1.9	12.3	1	1	0.0085	9.4	1.5	12.3	45	101	20	86	4	159	0.39	-
GCF_034423875.1_protein.faa_WP_001606112.1	-	558	kpsD_final_mafft	-	594	3.4e-186	618.2	1.4	1	1	3.3e-189	3.8e-186	618.1	1.4	58	578	8	557	1	558	0.87	-
GCF_034423875.1_protein.faa_WP_000978094.1	-	379	kpsD_final_mafft	-	594	4.5e-34	115.9	2.8	1	1	1e-36	1.2e-33	114.5	2.8	122	363	72	346	1	354	0.85	-
GCF_034423875.1_protein.faa_WP_001528106.1	-	245	kpsD_final_mafft	-	594	2e-05	21.2	0.0	1	1	2e-08	2.3e-05	21.1	0.0	432	549	69	218	15	241	0.67	-
GCF_034423875.1_protein.faa_WP_001100244.1	-	447	kpsD_final_mafft	-	594	0.025	11.1	0.0	1	1	3.3e-05	0.038	10.5	0.0	479	518	165	204	154	205	0.92	-
GCF_009883835.1_protein.faa_WP_025569996.1	-	890	kpsD_final_mafft	-	594	2.5e-149	496.6	11.8	1	2	4.6e-103	5.6e-100	333.6	7.5	55	443	10	495	1	552	0.75	-
GCF_009883835.1_protein.faa_WP_025569996.1	-	890	kpsD_final_mafft	-	594	2.5e-149	496.6	11.8	2	2	4.1e-52	5e-49	165.3	0.1	290	574	555	887	550	890	0.79	-
GCF_009883835.1_protein.faa_WP_229614932.1	-	688	kpsD_final_mafft	-	594	5.1e-95	317.2	11.1	1	5	1.5e-35	1.9e-32	110.6	3.4	129	287	13	171	8	189	0.92	-
GCF_009883835.1_protein.faa_WP_229614932.1	-	688	kpsD_final_mafft	-	594	5.1e-95	317.2	11.1	2	5	7e-17	8.6e-14	49.0	0.0	207	293	198	283	179	287	0.92	-
GCF_009883835.1_protein.faa_WP_229614932.1	-	688	kpsD_final_mafft	-	594	5.1e-95	317.2	11.1	3	5	3.8e-16	4.7e-13	46.6	0.1	480	552	284	369	280	379	0.81	-
GCF_009883835.1_protein.faa_WP_229614932.1	-	688	kpsD_final_mafft	-	594	5.1e-95	317.2	11.1	4	5	7.7e-20	9.4e-17	58.8	0.0	204	357	380	547	373	554	0.86	-
GCF_009883835.1_protein.faa_WP_229614932.1	-	688	kpsD_final_mafft	-	594	5.1e-95	317.2	11.1	5	5	3.6e-18	4.4e-15	53.2	0.0	470	571	555	680	552	688	0.79	-
