PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.39.faa	-	182	pm0188_final_auto	-	397	0.0095	11.7	1.5	1	1	6.2e-06	0.012	11.3	1.5	62	148	16	100	3	169	0.71	CGEODLND_01064	Protein	GrpE
PROKKA_ERR1018266_M2-PK701A.SZAXPI015262-79_bin.16.faa	-	182	pm0188_final_auto	-	397	0.0084	11.8	2.0	1	1	5.8e-06	0.011	11.4	2.0	62	156	16	108	3	169	0.72	OAPDCNPK_01359	Protein	GrpE
PROKKA_ERR1018215_M2-PK037B.SZAXPI015210-17_bin.79.faa	-	224	pm0188_final_auto	-	397	0.0035	13.1	0.1	1	1	2.4e-06	0.0047	12.7	0.1	185	277	87	178	85	192	0.73	MBHHENPH_01166	HTH-type	transcriptional
PROKKA_ERR1018238_515A.SZAXPI015233-19_bin.33.faa	-	218	pm0188_final_auto	-	397	0.005	13.6	0.4	1	1	1.7e-06	0.0067	13.2	0.4	118	217	72	172	68	181	0.84	EKNOJJNK_02930	hypothetical	protein
PROKKA_ERR1018223_M2-PK032A.SZAXPI015218-16_bin.37.faa	-	189	pm0188_final_auto	-	397	4.9e-16	55.3	0.0	1	1	3.3e-19	5.7e-16	55.1	0.0	211	359	33	169	3	183	0.84	EBDPILBO_00879	hypothetical	protein
PROKKA_ERR1018278_M2-PK797A.SZAXPI015274-111_bin.17.faa	-	218	pm0188_final_auto	-	397	0.0022	13.6	0.4	1	1	1.7e-06	0.003	13.2	0.4	118	217	72	172	68	181	0.84	LBJBKHEP_00849	hypothetical	protein
PROKKA_ERR1018242_M2-PK504A.SZAXPI015238-24_bin.14.faa	-	47	pm0188_final_auto	-	397	0.00096	14.9	0.3	1	1	5.5e-07	0.001	14.8	0.3	64	101	4	41	1	46	0.84	FFDKAHOK_00696	hypothetical	protein
PROKKA_ERR1018240_502A.SZAXPI015235-21_bin.68.faa	-	168	pm0188_final_auto	-	397	9e-16	54.9	0.0	1	1	8.8e-19	1.1e-15	54.6	0.0	212	359	13	148	3	163	0.87	AFPNDBDJ_00046	hypothetical	protein
PROKKA_ERR1018240_502A.SZAXPI015235-21_bin.68.faa	-	214	pm0188_final_auto	-	397	0.0083	12.2	0.0	1	1	9.3e-06	0.011	11.7	0.0	214	299	40	126	34	135	0.86	AFPNDBDJ_01869	Cytidylate	kinase
PROKKA_ERR1018257_M2-PK630A.SZAXPI015253-44_bin.20.faa	-	182	pm0188_final_auto	-	397	0.0087	11.7	1.5	1	1	6.2e-06	0.011	11.3	1.5	62	148	16	100	3	169	0.71	NHDAONIE_01260	Protein	GrpE
PROKKA_ERR1018234_530A.SZAXPI015229-15_bin.1.faa	-	218	pm0188_final_auto	-	397	0.0015	13.6	0.4	1	1	1.7e-06	0.002	13.2	0.4	118	217	72	172	68	181	0.84	IKMLAJLK_01120	hypothetical	protein
PROKKA_ERR1018282_M2-PK047A.SZAXPI017454-20_bin.58.faa	-	364	pm0188_final_auto	-	397	6.7e-18	59.5	0.0	1	1	3.7e-20	8.9e-18	59.1	0.0	115	359	102	344	95	358	0.79	HONGPIGG_00106	hypothetical	protein
PROKKA_ERR1018282_M2-PK047A.SZAXPI017454-20_bin.58.faa	-	214	pm0188_final_auto	-	397	0.0014	12.4	0.0	1	1	8.1e-06	0.0019	11.9	0.0	214	299	40	126	34	132	0.87	HONGPIGG_00298	Cytidylate	kinase
PROKKA_ERR1018216_M2-PK024A.SZAXPI015211-166_bin.25.faa	-	309	pm0188_final_auto	-	397	1.6e-15	53.6	0.0	1	1	1.1e-18	2.1e-15	53.3	0.0	115	361	47	291	40	308	0.73	BHDEIFEE_00868	hypothetical	protein
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa	-	355	pm0188_final_auto	-	397	1.4e-16	57.0	0.0	1	1	1.1e-19	1.8e-16	56.6	0.0	116	361	94	337	87	354	0.72	EJKOELCH_00332	hypothetical	protein
PROKKA_ERR1018202_M2-Pk007A.SZAXPI003426-11_bin.6.faa	-	218	pm0188_final_auto	-	397	0.0051	13.6	0.4	1	1	1.7e-06	0.0068	13.2	0.4	118	217	72	172	68	181	0.84	PNFGADOM_02109	hypothetical	protein
PROKKA_ERR1018255_M2-PK617A.SZAXPI015251-41_bin.12.faa	-	498	pm0188_final_auto	-	397	1.1e-16	57.7	0.0	1	1	1.8e-19	2e-16	56.9	0.0	115	357	236	476	229	491	0.81	IPCIIAJJ_01428	hypothetical	protein
PROKKA_ERR1018255_M2-PK617A.SZAXPI015251-41_bin.12.faa	-	214	pm0188_final_auto	-	397	0.0061	12.5	0.0	1	1	7.4e-06	0.0083	12.1	0.0	214	299	40	126	34	135	0.87	IPCIIAJJ_02184	Cytidylate	kinase
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.68.faa	-	47	pm0188_final_auto	-	397	0.0013	15.5	0.9	1	1	3.3e-07	0.0013	15.5	0.9	64	103	4	43	1	47	0.82	LHJFEDLC_00077	hypothetical	protein
PROKKA_ERR1018244_M2-PK522A.SZAXPI015240-26_bin.16.faa	-	364	pm0188_final_auto	-	397	3.2e-17	59.5	0.0	1	1	5.6e-20	4.3e-17	59.1	0.0	115	359	102	344	95	358	0.79	MKLNMDCE_00337	hypothetical	protein
PROKKA_ERR1018244_M2-PK522A.SZAXPI015240-26_bin.16.faa	-	214	pm0188_final_auto	-	397	0.0082	12.1	0.0	1	1	1.5e-05	0.011	11.7	0.0	213	299	39	126	33	132	0.87	MKLNMDCE_01810	Cytidylate	kinase
PROKKA_ERR1018244_M2-PK522A.SZAXPI015240-26_bin.16.faa	-	635	pm0188_final_auto	-	397	0.0094	11.9	0.0	1	1	1.8e-05	0.014	11.4	0.0	213	294	80	161	53	186	0.87	MKLNMDCE_00571	hypothetical	protein
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.4.faa	-	182	pm0188_final_auto	-	397	0.0084	11.7	1.5	1	1	6.2e-06	0.011	11.3	1.5	62	148	16	100	3	169	0.71	MCMPKAAC_00749	Protein	GrpE
PROKKA_ERR1018253_M2-PK602A.SZAXPI015249-37_bin.59.faa	-	169	pm0188_final_auto	-	397	0.0069	12.3	0.0	1	1	3.7e-06	0.0083	12.1	0.0	224	310	42	126	29	150	0.75	COABPJFN_00418	Cytidylate	kinase
PROKKA_ERR1018240_502A.SZAXPI015235-21_bin.50.faa	-	182	pm0188_final_auto	-	397	0.0051	11.7	1.5	1	1	6.2e-06	0.0067	11.3	1.5	62	148	16	100	3	169	0.71	CCAJEPMH_00099	Protein	GrpE
PROKKA_ERR1018277_M2-PK751A.SZAXPI015273-95_bin.47.faa	-	47	pm0188_final_auto	-	397	0.00026	15.5	0.9	1	1	3.3e-07	0.00026	15.5	0.9	64	103	4	43	1	47	0.82	LEHICJPF_00581	hypothetical	protein
PROKKA_ERR1018186_M122A.SZAXPI003410-3_bin.29.faa	-	182	pm0188_final_auto	-	397	0.0082	11.8	2.0	1	1	5.8e-06	0.011	11.4	2.0	62	156	16	108	3	169	0.72	ADBODDML_00151	Protein	GrpE
PROKKA_ERR1018223_M2-PK032A.SZAXPI015218-16_bin.34.faa	-	76	pm0188_final_auto	-	397	0.0045	12.5	0.0	1	1	2.7e-06	0.0046	12.5	0.0	145	186	12	54	2	66	0.82	OKECFDEG_00705	hypothetical	protein
PROKKA_ERR1018203_A60A.SZAXPI003427-1_bin.29.faa	-	498	pm0188_final_auto	-	397	5.9e-17	58.3	0.0	1	1	1.2e-19	1.1e-16	57.4	0.0	115	357	236	476	229	491	0.81	LEGBLFBO_01438	hypothetical	protein
PROKKA_ERR1018203_A60A.SZAXPI003427-1_bin.29.faa	-	214	pm0188_final_auto	-	397	0.0046	12.5	0.0	1	1	7.4e-06	0.0063	12.1	0.0	214	299	40	126	34	135	0.87	LEGBLFBO_00448	Cytidylate	kinase
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.9.faa	-	218	pm0188_final_auto	-	397	0.0042	13.6	0.4	1	1	1.7e-06	0.0056	13.2	0.4	118	217	72	172	68	181	0.84	JLDEOPCC_00578	hypothetical	protein
PROKKA_ERR1018264_M2-PK663A.SZAXPI015260-74_bin.36.faa	-	218	pm0188_final_auto	-	397	0.0036	13.6	0.4	1	1	1.7e-06	0.0048	13.2	0.4	118	217	72	172	68	181	0.84	OOLKEEAP_02888	hypothetical	protein
PROKKA_ERR1018247_M2-PK532A.SZAXPI015243-31_bin.13.faa	-	218	pm0188_final_auto	-	397	0.0018	13.6	0.4	1	1	1.7e-06	0.0024	13.2	0.4	118	217	72	172	68	181	0.84	BMHANBIM_00801	hypothetical	protein
PROKKA_ERR1018219_M2-PK041A.SZAXPI015214-19_bin.31.faa	-	218	pm0188_final_auto	-	397	0.0046	13.6	0.4	1	1	1.7e-06	0.0063	13.2	0.4	118	217	72	172	68	181	0.84	GFJMEDCC_01441	hypothetical	protein
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.44.faa	-	218	pm0188_final_auto	-	397	0.0012	13.6	0.4	1	1	1.7e-06	0.0016	13.2	0.4	118	217	72	172	68	181	0.84	OLDKJEBI_00699	hypothetical	protein
PROKKA_ERR1018247_M2-PK532A.SZAXPI015243-31_bin.7.faa	-	498	pm0188_final_auto	-	397	5.4e-17	59.1	0.0	1	1	7e-20	9.8e-17	58.3	0.0	115	357	236	476	229	491	0.81	HGADNEFJ_01282	hypothetical	protein
PROKKA_ERR1018247_M2-PK532A.SZAXPI015243-31_bin.7.faa	-	214	pm0188_final_auto	-	397	0.0096	12.2	0.0	1	1	9.3e-06	0.013	11.7	0.0	214	299	40	126	34	135	0.86	HGADNEFJ_00572	Cytidylate	kinase
PROKKA_ERR1018300_MSC63A.SZAXPI017583-102_bin.14.faa	-	332	pm0188_final_auto	-	397	5.2e-06	22.7	2.3	1	1	5.2e-09	1.2e-05	21.5	2.3	196	345	168	300	157	320	0.79	KAAPGJKK_01511	hypothetical	protein
PROKKA_ERR1018255_M2-PK617A.SZAXPI015251-41_bin.30.faa	-	182	pm0188_final_auto	-	397	0.0091	11.7	1.5	1	1	6.2e-06	0.012	11.3	1.5	62	148	16	100	3	169	0.71	BKFMKDHH_01729	Protein	GrpE
PROKKA_ERR1018211_M2-Pk016A.SZAXPI003435-11_bin.62.faa	-	498	pm0188_final_auto	-	397	9.4e-17	58.3	0.0	1	1	1.2e-19	1.7e-16	57.4	0.0	115	357	236	476	229	491	0.81	DDBAAECC_00916	hypothetical	protein
PROKKA_ERR1018211_M2-Pk016A.SZAXPI003435-11_bin.62.faa	-	214	pm0188_final_auto	-	397	0.0073	12.5	0.0	1	1	7.4e-06	0.01	12.1	0.0	214	299	40	126	34	135	0.87	DDBAAECC_01515	Cytidylate	kinase
PROKKA_ERR1018193_A21A.SZAXPI003417-4_bin.36.faa	-	218	pm0188_final_auto	-	397	0.0045	13.6	0.4	1	1	1.7e-06	0.006	13.2	0.4	118	217	72	172	68	181	0.84	LPLHKBBA_02052	hypothetical	protein
PROKKA_ERR1018193_A21A.SZAXPI003417-4_bin.22.faa	-	182	pm0188_final_auto	-	397	0.0092	11.7	1.5	1	1	6.2e-06	0.012	11.3	1.5	62	148	16	100	3	169	0.71	BHPAFCII_00648	Protein	GrpE
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.14.faa	-	93	pm0188_final_auto	-	397	0.0041	13.2	0.0	1	1	1.9e-06	0.0044	13.1	0.0	100	160	14	76	2	89	0.81	EJBDPHDE_00042	hypothetical	protein
PROKKA_ERR1018262_M2-PK656A.SZAXPI015258-57_bin.50.faa	-	224	pm0188_final_auto	-	397	0.004	13.1	0.1	1	1	2.4e-06	0.0054	12.7	0.1	185	277	87	178	85	192	0.73	LBENKGAB_01982	HTH-type	transcriptional
PROKKA_ERR1018224_M2-PK003A.SZAXPI015219-129_bin.29.faa	-	218	pm0188_final_auto	-	397	0.0049	13.6	0.4	1	1	1.7e-06	0.0066	13.2	0.4	118	217	72	172	68	181	0.84	ANAADCEK_02843	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.17.faa	-	194	pm0188_final_auto	-	397	0.02	12.1	0.0	1	1	5.9e-06	0.032	11.4	0.0	231	310	49	126	39	139	0.75	NCAGFDGP_02343	Cytidylate	kinase
PROKKA_ERR1018222_M2-PK021A.SZAXPI015217-140_bin.23.faa	-	488	pm0188_final_auto	-	397	1.3e-21	74.1	2.8	1	1	1.3e-24	3.2e-21	72.8	2.8	7	357	130	467	128	480	0.78	BMNCKPKN_02164	hypothetical	protein
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.44.faa	-	364	pm0188_final_auto	-	397	2.9e-17	59.5	0.0	1	1	5.6e-20	3.8e-17	59.1	0.0	115	359	102	344	95	358	0.79	PKNAFMLC_00714	hypothetical	protein
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.44.faa	-	217	pm0188_final_auto	-	397	0.0073	12.1	0.0	1	1	1.5e-05	0.01	11.7	0.0	214	299	40	126	34	134	0.86	PKNAFMLC_01427	Cytidylate	kinase
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.44.faa	-	635	pm0188_final_auto	-	397	0.0084	11.9	0.0	1	1	1.8e-05	0.012	11.4	0.0	213	294	80	161	53	186	0.87	PKNAFMLC_00192	hypothetical	protein
PROKKA_ERR1018250_M2-PK548A.SZAXPI015246-34_bin.8.faa	-	224	pm0188_final_auto	-	397	0.0014	13.1	0.1	1	1	2.4e-06	0.002	12.7	0.1	185	277	87	178	85	192	0.73	MLEEMDGB_00286	HTH-type	transcriptional
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.27.faa	-	182	pm0188_final_auto	-	397	0.0087	11.7	1.5	1	1	6.2e-06	0.011	11.3	1.5	62	148	16	100	3	169	0.71	FJFPHJDB_01786	Protein	GrpE
PROKKA_ERR1018241_A10A.SZAXPI015237-23_bin.23.faa	-	218	pm0188_final_auto	-	397	0.0048	13.6	0.4	1	1	1.7e-06	0.0065	13.2	0.4	118	217	72	172	68	181	0.84	HJAAJIAC_03447	hypothetical	protein
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.15.faa	-	332	pm0188_final_auto	-	397	6e-07	23.5	3.5	1	1	3.4e-09	1.6e-06	22.1	3.5	196	345	168	300	158	321	0.76	KHOGCIKA_00147	hypothetical	protein
PROKKA_ERR1018215_M2-PK037B.SZAXPI015210-17_bin.65.faa	-	218	pm0188_final_auto	-	397	0.0022	13.6	0.4	1	1	1.7e-06	0.0029	13.2	0.4	118	217	72	172	68	181	0.84	GMICFIJI_01188	hypothetical	protein
PROKKA_ERR1018215_M2-PK037B.SZAXPI015210-17_bin.34.faa	-	47	pm0188_final_auto	-	397	0.00011	15.5	0.9	1	1	3.3e-07	0.00011	15.5	0.9	64	103	4	43	1	47	0.82	DKKGMMEA_00273	hypothetical	protein
PROKKA_ERR1018226_M2-PK022A.SZAXPI015221-142_bin.1.faa	-	67	pm0188_final_auto	-	397	0.005	12.8	0.1	1	1	2.2e-06	0.005	12.8	0.1	177	210	17	48	7	62	0.87	EMCJHJIA_00393	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.4.faa	-	498	pm0188_final_auto	-	397	1.1e-14	51.2	0.0	1	1	6.9e-18	1.5e-14	50.7	0.0	115	361	236	480	230	497	0.73	FPEJPIDK_01748	hypothetical	protein
PROKKA_ERR1018190_M2-Pk013A.SZAXPI003414-3_bin.27.faa	-	498	pm0188_final_auto	-	397	2.1e-15	53.6	0.0	1	1	1.2e-18	2.8e-15	53.2	0.0	116	361	237	480	230	497	0.71	ECGFCFFL_00603	hypothetical	protein
