PROKKA_ERR1018280_M2-PK045A.SZAXPI017452-17_bin.9.faa	-	132	PM0188	PF11477.15	390	0.0029	14.2	0.7	1	1	8.8e-07	0.003	14.2	0.7	187	246	59	119	21	129	0.78	CJBIMGNM_01059	hypothetical	protein
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.46.faa	-	136	PM0188	PF11477.15	390	0.011	14.1	2.1	1	1	1.1e-06	0.013	13.9	2.1	190	252	66	130	45	135	0.86	ELCBFAKL_06130	hypothetical	protein
PROKKA_ERR1018189_M2-Pk001A.SZAXPI003413-4_bin.60.faa	-	132	PM0188	PF11477.15	390	0.0033	14.2	0.7	1	1	8.8e-07	0.0034	14.2	0.7	187	246	59	119	21	129	0.78	FNNMPBGO_03203	hypothetical	protein
PROKKA_ERR1018246_M2-PK524A.SZAXPI015242-30_bin.71.faa	-	132	PM0188	PF11477.15	390	0.001	15.8	1.1	1	1	3e-07	0.0011	15.7	1.1	186	252	58	128	19	131	0.75	NCHMFNPG_02029	hypothetical	protein
PROKKA_ERR1018291_M2-PK067A.SZAXPI017463-36_bin.14.faa	-	136	PM0188	PF11477.15	390	0.0048	13.2	1.9	1	1	2.1e-06	0.0057	13.0	1.9	190	252	66	130	45	135	0.85	OPNDDAAB_02641	hypothetical	protein
PROKKA_ERR1018231_M2-PK029A.SZAXPI015226-14_bin.21.faa	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	BKBMJALD_00666	hypothetical	protein
PROKKA_ERR1018286_M2-PK059A.SZAXPI017458-25_bin.5.faa	-	132	PM0188	PF11477.15	390	0.0018	14.3	0.8	1	1	8.3e-07	0.0019	14.3	0.8	187	246	59	119	21	129	0.77	GIBAEDAM_01226	hypothetical	protein
PROKKA_ERR1018226_M2-PK022A.SZAXPI015221-142_bin.53.faa	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.7	1	1	4.5e-07	0.0016	15.1	0.7	187	247	59	120	21	130	0.75	DHEDOIDB_02875	hypothetical	protein
PROKKA_ERR1018187_M2-Pk010A.SZAXPI003411-6_bin.78.faa	-	66	PM0188	PF11477.15	390	0.013	10.4	1.9	1	1	1.2e-05	0.012	10.5	1.9	191	246	2	63	1	66	0.71	ONLDPMBC_00874	hypothetical	protein
PROKKA_ERR1018251_M2-PK556A.SZAXPI015247-35_bin.6.faa	-	136	PM0188	PF11477.15	390	0.0047	13.2	1.9	1	1	2.1e-06	0.0055	13.0	1.9	190	252	66	130	45	135	0.85	GHHPIPJB_02382	hypothetical	protein
PROKKA_ERR1018276_M2-PK750A.SZAXPI015272-108_bin.25.faa	-	132	PM0188	PF11477.15	390	0.0031	14.2	0.7	1	1	8.8e-07	0.0032	14.2	0.7	187	246	59	119	21	129	0.78	JFPPGPPP_02264	hypothetical	protein
PROKKA_ERR1018289_M2-PK065A.SZAXPI017461-32_bin.1.faa	-	132	PM0188	PF11477.15	390	0.0019	15.3	0.7	1	1	4.5e-07	0.0021	15.1	0.7	187	247	59	120	21	130	0.75	ODEGNFCJ_02545	hypothetical	protein
PROKKA_ERR1018208_M117A.SZAXPI003432-12_bin.14.faa	-	142	PM0188	PF11477.15	390	0.0011	12.6	0.0	1	1	4e-06	0.0017	12.0	0.0	283	352	6	76	2	88	0.91	LGCAJFMO_00363	hypothetical	protein
PROKKA_ERR1018286_M2-PK059A.SZAXPI017458-25_bin.35.faa	-	126	PM0188	PF11477.15	390	0.0039	15.7	0.2	1	1	3e-07	0.0039	15.7	0.2	185	247	53	115	10	121	0.86	GLHINKNP_11943	Ribonuclease	P
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.10.faa	-	136	PM0188	PF11477.15	390	0.0028	13.2	1.9	1	1	2.1e-06	0.0032	13.0	1.9	190	252	66	130	45	135	0.85	MLOKGNDE_00053	hypothetical	protein
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.46.faa	-	141	PM0188	PF11477.15	390	0.0049	12.6	0.2	1	1	5.9e-06	0.0054	12.4	0.2	147	222	7	83	1	103	0.85	BMAOGCGO_01800	hypothetical	protein
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.46.faa	-	395	PM0188	PF11477.15	390	0.014	11.1	0.0	1	1	2.1e-05	0.019	10.6	0.0	155	208	64	116	39	152	0.86	BMAOGCGO_00976	Cysteine	desulfurase
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.4.faa	-	136	PM0188	PF11477.15	390	0.007	13.2	1.9	1	1	2.1e-06	0.0083	13.0	1.9	190	252	66	130	45	135	0.85	OGKJDAHM_01208	hypothetical	protein
PROKKA_ERR1018304_MSC81A.SZAXPI017587-113_bin.39.faa	-	126	PM0188	PF11477.15	390	0.0026	15.7	0.2	1	1	3e-07	0.0026	15.7	0.2	185	247	53	115	10	121	0.86	FNHOFMIE_00615	Ribonuclease	P
PROKKA_ERR1018311_M2-PK069B.SZAXPI017594-166_bin.65.faa	-	136	PM0188	PF11477.15	390	0.0042	13.2	1.9	1	1	2.1e-06	0.005	13.0	1.9	190	252	66	130	45	135	0.85	FHLMANHC_00440	hypothetical	protein
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.47.faa	-	136	PM0188	PF11477.15	390	0.0046	13.2	1.9	1	1	2.1e-06	0.0055	13.0	1.9	190	252	66	130	45	135	0.85	GEJIEGFL_02015	hypothetical	protein
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.64.faa	-	128	PM0188	PF11477.15	390	3.2e-05	17.3	1.4	1	1	1.1e-07	3.7e-05	17.1	1.4	178	269	30	124	16	127	0.79	MHJHGACF_00277	hypothetical	protein
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.7.faa	-	132	PM0188	PF11477.15	390	0.0026	14.2	0.7	1	1	8.8e-07	0.0027	14.2	0.7	187	246	59	119	21	129	0.78	JICBFACP_02150	hypothetical	protein
PROKKA_ERR1018254_M2-PK615A.SZAXPI015250-39_bin.54.faa	-	132	PM0188	PF11477.15	390	0.0031	14.2	0.7	1	1	8.8e-07	0.0032	14.2	0.7	187	246	59	119	21	129	0.78	IGKLACEH_03652	hypothetical	protein
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.1.faa	-	132	PM0188	PF11477.15	390	0.0026	14.3	0.8	1	1	8.3e-07	0.0027	14.3	0.8	187	246	59	119	21	129	0.77	OILBEHJM_02656	hypothetical	protein
PROKKA_ERR1018237_516A.SZAXPI015232-18_bin.15.faa	-	126	PM0188	PF11477.15	390	0.0011	15.7	0.2	1	1	3e-07	0.0012	15.7	0.2	185	248	53	115	7	121	0.83	KMBOKPMF_01714	Ribonuclease	P
PROKKA_ERR1018303_MSC79A.SZAXPI017586-111_bin.42.faa	-	136	PM0188	PF11477.15	390	0.0049	13.2	1.9	1	1	2.1e-06	0.0058	13.0	1.9	190	252	66	130	45	135	0.85	DDKHFDKE_02419	hypothetical	protein
PROKKA_ERR1018265_M2-PK699A.SZAXPI015261-75_bin.59.faa	-	142	PM0188	PF11477.15	390	0.00065	12.5	0.0	1	1	4.5e-06	0.001	11.9	0.0	283	352	6	76	2	85	0.91	HNOLFOBM_00206	hypothetical	protein
PROKKA_ERR1018243_M2-PK514B.SZAXPI015239-25_bin.15.faa	-	138	PM0188	PF11477.15	390	0.0032	15.5	0.2	1	1	7.1e-07	0.0033	15.5	0.2	185	248	65	127	14	133	0.82	BNBGCHJJ_03711	Ribonuclease	P
PROKKA_ERR1018243_M2-PK514B.SZAXPI015239-25_bin.15.faa	-	338	PM0188	PF11477.15	390	0.01	13.8	0.3	1	2	0.02	94	0.8	0.0	106	147	22	63	8	137	0.74	BNBGCHJJ_03996	hypothetical	protein
PROKKA_ERR1018243_M2-PK514B.SZAXPI015239-25_bin.15.faa	-	338	PM0188	PF11477.15	390	0.01	13.8	0.3	2	2	1.8e-05	0.085	10.8	0.2	184	254	170	239	157	247	0.75	BNBGCHJJ_03996	hypothetical	protein
PROKKA_ERR1018186_M122A.SZAXPI003410-3_bin.41.faa	-	142	PM0188	PF11477.15	390	0.00069	12.5	0.0	1	1	4.5e-06	0.0011	11.9	0.0	283	352	6	76	2	85	0.91	IAHDEJMN_00121	hypothetical	protein
PROKKA_ERR1018291_M2-PK067A.SZAXPI017463-36_bin.6.faa	-	142	PM0188	PF11477.15	390	0.0011	12.4	0.0	1	1	4.2e-06	0.0015	11.9	0.0	283	352	6	76	2	89	0.91	MCPFAPNM_00219	hypothetical	protein
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.48.faa	-	75	PM0188	PF11477.15	390	0.0072	12.1	0.0	1	1	3.8e-06	0.0073	12.1	0.0	21	62	19	60	8	72	0.88	NJHBMDBP_00433	hypothetical	protein
PROKKA_ERR1018196_M2-Pk012A.SZAXPI003420-4_bin.54.faa	-	136	PM0188	PF11477.15	390	0.0046	13.2	1.9	1	1	2.1e-06	0.0055	13.0	1.9	190	252	66	130	45	135	0.85	HPCEANKH_01332	hypothetical	protein
PROKKA_ERR1018216_M2-PK024A.SZAXPI015211-166_bin.6.faa	-	120	PM0188	PF11477.15	390	0.022	12.2	1.1	1	1	4e-06	0.026	12.0	1.1	197	245	59	107	36	117	0.83	JANCBBDF_01846	hypothetical	protein
PROKKA_ERR1018298_MSC45A.SZAXPI017581-93_bin.36.faa	-	132	PM0188	PF11477.15	390	0.00066	15.3	0.7	1	1	4.5e-07	0.00072	15.1	0.7	187	247	59	120	21	130	0.75	DDIFNBNB_00967	hypothetical	protein
PROKKA_ERR1018243_M2-PK514B.SZAXPI015239-25_bin.28.faa	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.7	1	1	4.5e-07	0.0016	15.1	0.7	187	247	59	120	21	130	0.75	MDCPBOEK_00464	hypothetical	protein
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.22.faa	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.7	1	1	4.5e-07	0.0016	15.1	0.7	187	247	59	120	21	130	0.75	NDDJGLOJ_00176	hypothetical	protein
PROKKA_ERR1018241_A10A.SZAXPI015237-23_bin.50.faa	-	132	PM0188	PF11477.15	390	0.0052	15.2	0.6	1	1	4.8e-07	0.0057	15.0	0.6	187	247	59	120	21	130	0.75	JFDAHFDD_03062	hypothetical	protein
PROKKA_ERR1018274_M2-PK730A.SZAXPI015270-90_bin.46.faa	-	138	PM0188	PF11477.15	390	0.0029	15.5	0.2	1	1	3.5e-07	0.003	15.5	0.2	185	248	65	127	14	133	0.82	JHAIHOGB_08546	Ribonuclease	P
PROKKA_ERR1018222_M2-PK021A.SZAXPI015217-140_bin.37.faa	-	142	PM0188	PF11477.15	390	0.0098	12.5	0.0	1	1	4.5e-06	0.016	11.9	0.0	283	352	6	76	2	85	0.91	KHMFEKBJ_00684	hypothetical	protein
PROKKA_ERR1018269_M2-PK710A.SZAXPI015265-88_bin.34.faa	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	GKBHKOCH_01211	hypothetical	protein
PROKKA_ERR1018222_M2-PK021A.SZAXPI015217-140_bin.46.faa	-	132	PM0188	PF11477.15	390	0.0028	14.3	0.8	1	1	8.3e-07	0.0029	14.3	0.8	187	246	59	119	21	129	0.77	GEIILNJA_03419	hypothetical	protein
PROKKA_ERR1018221_M2-PK026A.SZAXPI015216-169_bin.69.faa	-	132	PM0188	PF11477.15	390	0.0026	14.2	0.7	1	1	8.8e-07	0.0027	14.2	0.7	187	246	59	119	21	129	0.78	AFDOICAG_01390	hypothetical	protein
PROKKA_ERR1018311_M2-PK069B.SZAXPI017594-166_bin.39.faa	-	99	PM0188	PF11477.15	390	0.0011	15.4	0.9	1	1	3.9e-07	0.0012	15.3	0.9	189	248	28	88	5	97	0.78	EEGEDLDI_01550	hypothetical	protein
PROKKA_ERR1018267_M2-PK705A.SZAXPI015263-84_bin.35.faa	-	142	PM0188	PF11477.15	390	0.00056	12.5	0.0	1	1	4.2e-06	0.00082	11.9	0.0	283	352	6	76	2	88	0.91	LEAOHJNK_00115	hypothetical	protein
PROKKA_ERR1018211_M2-Pk016A.SZAXPI003435-11_bin.13.faa	-	126	PM0188	PF11477.15	390	0.00054	15.7	0.2	1	1	3e-07	0.00056	15.7	0.2	185	248	53	115	7	121	0.83	MCGDDHBP_01849	Ribonuclease	P
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.68.faa	-	142	PM0188	PF11477.15	390	0.0022	10.9	0.0	1	1	1.2e-05	0.003	10.5	0.0	283	351	6	75	2	93	0.89	JJKMOHBO_00144	hypothetical	protein
PROKKA_ERR1018281_M2-PK046A.SZAXPI017453-19_bin.53.faa	-	142	PM0188	PF11477.15	390	0.0021	12.5	0.0	1	1	4.2e-06	0.0031	11.9	0.0	283	352	6	76	2	88	0.91	AFAMDPKE_00612	hypothetical	protein
PROKKA_ERR1018300_MSC63A.SZAXPI017583-102_bin.19.faa	-	126	PM0188	PF11477.15	390	0.0024	15.7	0.2	1	1	6.1e-07	0.0025	15.7	0.2	185	248	53	115	7	121	0.83	DJIIGDJE_00351	Ribonuclease	P
PROKKA_ERR1018300_MSC63A.SZAXPI017583-102_bin.19.faa	-	338	PM0188	PF11477.15	390	0.012	13.4	0.3	1	2	0.02	81	0.8	0.0	106	147	22	63	8	138	0.73	DJIIGDJE_05689	hypothetical	protein
PROKKA_ERR1018300_MSC63A.SZAXPI017583-102_bin.19.faa	-	338	PM0188	PF11477.15	390	0.012	13.4	0.3	2	2	2.4e-05	0.099	10.4	0.1	188	254	172	239	158	247	0.77	DJIIGDJE_05689	hypothetical	protein
PROKKA_ERR1018309_M2-PK531B.SZAXPI017592-142_bin.7.faa	-	142	PM0188	PF11477.15	390	0.00077	12.8	0.0	1	1	3.3e-06	0.0011	12.3	0.0	283	352	6	76	2	90	0.90	MDPLBABK_00172	hypothetical	protein
PROKKA_ERR1018219_M2-PK041A.SZAXPI015214-19_bin.34.faa	-	132	PM0188	PF11477.15	390	0.0013	15.2	0.6	1	1	4.8e-07	0.0014	15.0	0.6	187	247	59	120	21	130	0.75	HEEEIKAC_02970	hypothetical	protein
PROKKA_ERR1018264_M2-PK663A.SZAXPI015260-74_bin.67.faa	-	132	PM0188	PF11477.15	390	0.003	14.2	0.8	1	1	9.2e-07	0.0031	14.1	0.8	186	246	58	119	20	129	0.77	IDDHFIHC_01124	hypothetical	protein
PROKKA_ERR1018260_M2-PK649A.SZAXPI015256-47_bin.31.faa	-	136	PM0188	PF11477.15	390	0.0047	13.2	1.9	1	1	2.1e-06	0.0056	13.0	1.9	190	252	66	130	45	135	0.85	LIGNFBJA_00879	hypothetical	protein
PROKKA_ERR1018308_M2-PK520B.SZAXPI017591-140_bin.71.faa	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	MLEBMELN_02881	hypothetical	protein
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.15.faa	-	103	PM0188	PF11477.15	390	1.1e-07	27.8	0.0	1	1	6.7e-11	1.1e-07	27.7	0.0	288	360	9	81	2	96	0.85	PKPKIEKC_00782	hypothetical	protein
PROKKA_ERR1018263_M2-PK659A.SZAXPI015259-62_bin.6.faa	-	136	PM0188	PF11477.15	390	0.0046	13.2	1.9	1	1	2.1e-06	0.0054	13.0	1.9	190	252	66	130	45	135	0.85	MGPANNJG_02350	hypothetical	protein
PROKKA_ERR1018272_M2-PK725A.SZAXPI015268-109_bin.33.faa	-	136	PM0188	PF11477.15	390	0.0048	13.2	1.9	1	1	2.1e-06	0.0056	13.0	1.9	190	252	66	130	45	135	0.85	KGBIAEFO_02077	hypothetical	protein
PROKKA_ERR1018231_M2-PK029A.SZAXPI015226-14_bin.34.faa	-	126	PM0188	PF11477.15	390	0.004	15.7	0.2	1	1	6.1e-07	0.0041	15.7	0.2	185	248	53	115	7	121	0.83	CGCJMAED_03572	Ribonuclease	P
PROKKA_ERR1018231_M2-PK029A.SZAXPI015226-14_bin.34.faa	-	340	PM0188	PF11477.15	390	0.033	12.7	0.4	1	2	0.036	2.4e+02	0.0	0.0	106	146	24	64	8	138	0.74	CGCJMAED_00361	hypothetical	protein
PROKKA_ERR1018231_M2-PK029A.SZAXPI015226-14_bin.34.faa	-	340	PM0188	PF11477.15	390	0.033	12.7	0.4	2	2	2.5e-05	0.17	10.4	0.2	188	253	174	240	161	248	0.78	CGCJMAED_00361	hypothetical	protein
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.18.faa	-	132	PM0188	PF11477.15	390	0.0021	14.3	0.8	1	1	8.3e-07	0.0021	14.3	0.8	187	246	59	119	21	129	0.77	KHFFIDMH_00712	hypothetical	protein
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.12.faa	-	132	PM0188	PF11477.15	390	0.00091	15.2	0.6	1	1	4.8e-07	0.00099	15.0	0.6	187	247	59	120	21	130	0.75	OKGOAMBP_01559	hypothetical	protein
PROKKA_ERR1018240_502A.SZAXPI015235-21_bin.47.faa	-	132	PM0188	PF11477.15	390	0.0011	15.2	0.6	1	1	4.8e-07	0.0012	15.0	0.6	187	247	59	120	21	130	0.75	EALGLCHB_02007	hypothetical	protein
PROKKA_ERR1018278_M2-PK797A.SZAXPI015274-111_bin.9.faa	-	132	PM0188	PF11477.15	390	0.0026	14.3	0.8	1	1	1.7e-06	0.0027	14.3	0.8	187	246	59	119	21	129	0.77	OEPCKLBI_02158	hypothetical	protein
PROKKA_ERR1018278_M2-PK797A.SZAXPI015274-111_bin.9.faa	-	329	PM0188	PF11477.15	390	0.017	11.6	1.8	1	2	0.097	1.6e+02	-1.4	0.4	175	210	28	61	15	66	0.68	OEPCKLBI_01056	hypothetical	protein
PROKKA_ERR1018278_M2-PK797A.SZAXPI015274-111_bin.9.faa	-	329	PM0188	PF11477.15	390	0.017	11.6	1.8	2	2	1.2e-05	0.019	11.4	0.1	292	357	244	306	195	312	0.69	OEPCKLBI_01056	hypothetical	protein
PROKKA_ERR1018241_A10A.SZAXPI015237-23_bin.27.faa	-	126	PM0188	PF11477.15	390	0.0037	15.7	0.2	1	1	6.1e-07	0.0038	15.7	0.2	185	248	53	115	7	121	0.83	BOJIBFJO_00738	Ribonuclease	P
PROKKA_ERR1018241_A10A.SZAXPI015237-23_bin.27.faa	-	338	PM0188	PF11477.15	390	0.016	13.6	0.3	1	2	0.017	1.1e+02	1.0	0.0	106	148	22	64	8	137	0.72	BOJIBFJO_00864	hypothetical	protein
PROKKA_ERR1018241_A10A.SZAXPI015237-23_bin.27.faa	-	338	PM0188	PF11477.15	390	0.016	13.6	0.3	2	2	2.4e-05	0.15	10.4	0.1	188	254	172	239	158	247	0.77	BOJIBFJO_00864	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.28.faa	-	126	PM0188	PF11477.15	390	0.0026	15.7	0.2	1	1	6.1e-07	0.0026	15.7	0.2	185	248	53	115	7	121	0.83	NGIADHPD_02447	Ribonuclease	P
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.28.faa	-	338	PM0188	PF11477.15	390	0.016	13.1	0.2	1	2	0.027	1.2e+02	0.4	0.0	106	148	22	64	8	137	0.71	NGIADHPD_08646	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.28.faa	-	338	PM0188	PF11477.15	390	0.016	13.1	0.2	2	2	2.4e-05	0.11	10.4	0.1	188	254	172	239	158	247	0.77	NGIADHPD_08646	hypothetical	protein
PROKKA_ERR1018292_M2-PK084A.SZAXPI017464-37_bin.4.faa	-	126	PM0188	PF11477.15	390	0.00026	15.7	0.2	1	1	3e-07	0.00027	15.7	0.2	185	248	53	115	7	121	0.83	OIEGPNHO_00648	Ribonuclease	P
PROKKA_ERR1018294_MSC1A.SZAXPI017466-84_bin.46.faa	-	168	PM0188	PF11477.15	390	8.1e-07	25.4	0.0	1	1	4.5e-10	1e-06	25.0	0.0	287	361	73	147	64	162	0.84	CELFLMII_01772	hypothetical	protein
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.45.faa	-	126	PM0188	PF11477.15	390	0.0013	15.7	0.2	1	1	3e-07	0.0013	15.7	0.2	185	248	53	115	7	121	0.83	AIJMKFLD_04067	Ribonuclease	P
PROKKA_ERR1018220_M2-PK042A.SZAXPI015215-20_bin.32.faa	-	136	PM0188	PF11477.15	390	0.0076	13.2	1.9	1	1	2.1e-06	0.009	13.0	1.9	190	252	66	130	45	135	0.85	KIPFMGGE_01231	hypothetical	protein
PROKKA_ERR1018201_M2-Pk005A.SZAXPI003425-1_bin.35.faa	-	126	PM0188	PF11477.15	390	0.0012	15.7	0.2	1	1	3e-07	0.0012	15.7	0.2	185	247	53	115	10	121	0.86	NMHJALCP_00052	Ribonuclease	P
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.3.faa	-	132	PM0188	PF11477.15	390	0.0025	14.3	0.8	1	1	8.3e-07	0.0026	14.3	0.8	187	246	59	119	21	129	0.77	AECJDIKG_01376	hypothetical	protein
PROKKA_ERR1018258_M2-PK644A.SZAXPI015254-45_bin.39.faa	-	126	PM0188	PF11477.15	390	0.0034	15.7	0.2	1	1	6.1e-07	0.0035	15.7	0.2	185	248	53	115	7	121	0.83	PEOMBOFD_11607	Ribonuclease	P
PROKKA_ERR1018258_M2-PK644A.SZAXPI015254-45_bin.39.faa	-	338	PM0188	PF11477.15	390	0.017	13.4	0.3	1	2	0.02	1.2e+02	0.8	0.0	106	147	22	63	8	137	0.74	PEOMBOFD_08083	hypothetical	protein
PROKKA_ERR1018258_M2-PK644A.SZAXPI015254-45_bin.39.faa	-	338	PM0188	PF11477.15	390	0.017	13.4	0.3	2	2	2.4e-05	0.14	10.4	0.1	188	254	172	239	158	247	0.77	PEOMBOFD_08083	hypothetical	protein
PROKKA_ERR1018189_M2-Pk001A.SZAXPI003413-4_bin.29.faa	-	138	PM0188	PF11477.15	390	0.0023	15.5	0.2	1	1	3.5e-07	0.0024	15.5	0.2	185	248	65	127	14	133	0.82	DNOFKAGH_03334	Ribonuclease	P
PROKKA_ERR1018308_M2-PK520B.SZAXPI017591-140_bin.61.faa	-	142	PM0188	PF11477.15	390	0.00068	12.5	0.0	1	1	4.2e-06	0.001	11.9	0.0	283	352	6	76	2	88	0.91	NCGPGCEH_00076	hypothetical	protein
PROKKA_ERR1018287_M2-PK063A.SZAXPI017459-26_bin.33.faa	-	132	PM0188	PF11477.15	390	0.00076	15.2	0.6	1	1	4.8e-07	0.00083	15.0	0.6	187	247	59	120	21	130	0.75	JCBPKACG_00155	hypothetical	protein
PROKKA_ERR1018257_M2-PK630A.SZAXPI015253-44_bin.26.faa	-	132	PM0188	PF11477.15	390	0.00096	15.8	1.1	1	1	3e-07	0.001	15.7	1.1	186	252	58	128	19	131	0.75	JEDIPKKL_02557	hypothetical	protein
PROKKA_ERR1018190_M2-Pk013A.SZAXPI003414-3_bin.20.faa	-	126	PM0188	PF11477.15	390	0.0012	15.7	0.2	1	1	3e-07	0.0012	15.7	0.2	185	247	53	115	10	121	0.86	BPMAINII_00482	Ribonuclease	P
PROKKA_ERR1018256_M2-PK619A.SZAXPI015252-43_bin.44.faa	-	142	PM0188	PF11477.15	390	0.0083	12.8	0.0	1	1	3.2e-06	0.012	12.3	0.0	283	352	6	76	2	87	0.91	GKIGOODK_00656	hypothetical	protein
PROKKA_ERR1018270_M2-PK712A.SZAXPI015266-89_bin.9.faa	-	136	PM0188	PF11477.15	390	0.005	13.2	1.9	1	1	2.1e-06	0.0059	13.0	1.9	190	252	66	130	45	135	0.85	ELHIJCHF_02030	hypothetical	protein
PROKKA_ERR1018222_M2-PK021A.SZAXPI015217-140_bin.24.faa	-	138	PM0188	PF11477.15	390	0.0044	15.5	0.2	1	1	3.5e-07	0.0046	15.5	0.2	185	248	65	127	14	133	0.82	NAECGDLC_01691	Ribonuclease	P
PROKKA_ERR1018262_M2-PK656A.SZAXPI015258-57_bin.36.faa	-	132	PM0188	PF11477.15	390	0.0031	14.2	0.7	1	1	8.8e-07	0.0033	14.2	0.7	187	246	59	119	21	129	0.78	KFBOMPDH_03244	hypothetical	protein
