PROKKA_ERR1018257_M2-PK630A.SZAXPI015253-44_bin.41.faa	-	361	lst_final_auto	-	373	4e-33	112.3	7.0	1	1	3.2e-36	6.6e-33	111.6	7.0	47	333	3	343	1	360	0.73	HPMLIDBM_00477	hypothetical	protein
PROKKA_ERR1018288_M2-PK064A.SZAXPI017460-27_bin.28.faa	-	403	lst_final_auto	-	373	1.6e-10	38.1	25.9	1	1	1.4e-13	3.2e-10	37.1	25.7	49	332	1	361	1	389	0.67	OGABKJMH_00790	hypothetical	protein
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.14.faa	-	324	lst_final_auto	-	373	9.2e-13	45.4	0.0	1	1	1.1e-15	2.4e-12	44.1	0.0	46	331	2	315	1	323	0.67	PNPKEPAN_01109	hypothetical	protein
PROKKA_ERR1018208_M117A.SZAXPI003432-12_bin.12.faa	-	333	lst_final_auto	-	373	0.028	12.3	2.1	1	1	6.7e-06	0.038	11.8	2.1	6	225	63	306	58	332	0.59	HOHKLMGI_03449	hypothetical	protein
PROKKA_ERR1018223_M2-PK032A.SZAXPI015218-16_bin.26.faa	-	324	lst_final_auto	-	373	1.4e-13	48.1	0.0	1	1	1.2e-16	2.6e-13	47.2	0.0	46	331	2	315	1	323	0.67	CNJKJDLN_01867	hypothetical	protein
PROKKA_ERR1018307_MSC120A.SZAXPI017590-136_bin.7.faa	-	314	lst_final_auto	-	373	5.5e-12	42.8	0.0	1	1	3.4e-15	7e-12	42.4	0.0	51	331	3	303	1	313	0.71	BMFDIJBI_00884	hypothetical	protein
PROKKA_ERR1018259_M2-PK647A.SZAXPI015255-46_bin.35.faa	-	309	lst_final_auto	-	373	2.1e-15	56.6	18.5	1	1	2.1e-19	2.8e-15	56.3	18.5	74	333	31	288	13	307	0.68	OHAMONBI_11183	hypothetical	protein
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.38.faa	-	314	lst_final_auto	-	373	6.2e-12	42.6	0.0	1	1	4e-15	8e-12	42.2	0.0	51	331	3	303	1	313	0.71	ECIDHCCI_00989	hypothetical	protein
PROKKA_ERR1018252_M2-PK558A.SZAXPI015248-36_bin.10.faa	-	322	lst_final_auto	-	373	3.8e-15	53.2	0.0	1	1	3.1e-18	6.6e-15	52.4	0.0	46	331	2	313	1	321	0.70	KFBPJEHF_00988	hypothetical	protein
PROKKA_ERR1018234_530A.SZAXPI015229-15_bin.2.faa	-	361	lst_final_auto	-	373	5e-18	61.5	19.8	1	1	1.4e-20	6.4e-18	61.1	19.8	49	354	1	354	1	359	0.68	KNLLDAKF_00786	hypothetical	protein
PROKKA_ERR1018234_530A.SZAXPI015229-15_bin.2.faa	-	168	lst_final_auto	-	373	5e-06	22.0	16.5	1	1	1.3e-08	6e-06	21.7	16.5	49	177	1	153	1	167	0.65	KNLLDAKF_00787	hypothetical	protein
PROKKA_ERR1018262_M2-PK656A.SZAXPI015258-57_bin.79.faa	-	322	lst_final_auto	-	373	6.8e-15	51.8	0.0	1	1	8.4e-18	1.2e-14	51.0	0.0	46	331	2	313	1	321	0.70	ONLBFNNC_01148	hypothetical	protein
PROKKA_ERR1018228_M2-PK023A.SZAXPI015223-158_bin.70.faa	-	324	lst_final_auto	-	373	5.3e-13	46.1	0.0	1	1	4.7e-16	9.9e-13	45.2	0.0	46	331	2	315	1	322	0.67	HIJBFDCB_01527	hypothetical	protein
PROKKA_ERR1018245_M2-PK523A.SZAXPI015241-27_bin.9.faa	-	322	lst_final_auto	-	373	6.5e-15	52.0	0.0	1	1	7.6e-18	1.2e-14	51.1	0.0	46	331	2	313	1	321	0.70	GBIBBCHC_01406	hypothetical	protein
PROKKA_ERR1018245_M2-PK523A.SZAXPI015241-27_bin.17.faa	-	361	lst_final_auto	-	373	7.6e-29	98.6	5.2	1	1	3.3e-32	9e-29	98.4	5.2	45	314	1	327	1	358	0.73	FPOMBBLN_01535	hypothetical	protein
PROKKA_ERR1018247_M2-PK532A.SZAXPI015243-31_bin.24.faa	-	314	lst_final_auto	-	373	3.3e-12	43.5	0.0	1	1	1.9e-15	4.1e-12	43.2	0.0	51	331	3	303	1	313	0.71	KNFHPFGK_00237	hypothetical	protein
PROKKA_ERR1018195_506A.SZAXPI003419-6_bin.30.faa	-	322	lst_final_auto	-	373	9.1e-15	51.8	0.0	1	1	9.4e-18	1.7e-14	50.8	0.0	46	330	2	312	1	321	0.69	KNNHACCD_01255	hypothetical	protein
PROKKA_ERR1018278_M2-PK797A.SZAXPI015274-111_bin.16.faa	-	314	lst_final_auto	-	373	6.4e-12	42.4	0.0	1	1	4.2e-15	7.8e-12	42.1	0.0	51	331	3	303	1	313	0.71	IBNMICNJ_00330	hypothetical	protein
PROKKA_ERR1018246_M2-PK524A.SZAXPI015242-30_bin.20.faa	-	314	lst_final_auto	-	373	5.3e-13	45.8	0.0	1	1	3.7e-16	6.4e-13	45.6	0.0	51	331	3	303	1	313	0.75	CAMFDNOB_00977	hypothetical	protein
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.10.faa	-	300	lst_final_auto	-	373	6.3e-83	277.1	34.9	1	1	1.9e-86	6.9e-83	276.9	34.9	50	350	1	297	1	300	0.91	BLJGBLOJ_01335	CMP-N-acetylneuraminate:beta-galactoside	alpha-2,3-sialyltransferase
PROKKA_ERR1018253_M2-PK602A.SZAXPI015249-37_bin.34.faa	-	322	lst_final_auto	-	373	1.1e-14	51.6	0.0	1	1	1.1e-17	2.1e-14	50.6	0.0	46	331	2	313	1	321	0.68	HPIGHNCF_01279	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.30.faa	-	329	lst_final_auto	-	373	1.4e-23	83.4	4.6	1	1	1.3e-27	1.5e-23	83.3	4.6	46	344	5	322	1	329	0.73	MHLEKDMP_01906	hypothetical	protein
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.25.faa	-	361	lst_final_auto	-	373	1.2e-28	98.0	5.5	1	1	5.1e-32	1.4e-28	97.8	5.5	45	311	1	327	1	358	0.74	LEGDDCFP_01845	hypothetical	protein
PROKKA_ERR1018253_M2-PK602A.SZAXPI015249-37_bin.41.faa	-	314	lst_final_auto	-	373	2.1e-12	43.3	0.0	1	1	2.3e-15	2.6e-12	43.0	0.0	51	331	3	303	1	313	0.72	DCNDNKBG_01123	hypothetical	protein
PROKKA_ERR1018281_M2-PK046A.SZAXPI017453-19_bin.23.faa	-	329	lst_final_auto	-	373	5.3e-24	83.2	3.1	1	1	1.7e-27	6.6e-24	82.9	3.1	46	344	5	322	1	328	0.73	IILPGLEI_02328	hypothetical	protein
PROKKA_ERR1018255_M2-PK617A.SZAXPI015251-41_bin.46.faa	-	314	lst_final_auto	-	373	5.9e-12	42.6	0.0	1	1	4e-15	7.7e-12	42.2	0.0	51	331	3	303	1	313	0.71	PAONJGAF_01603	hypothetical	protein
PROKKA_ERR1018269_M2-PK710A.SZAXPI015265-88_bin.19.faa	-	128	lst_final_auto	-	373	0.0066	13.5	0.0	1	1	2.3e-06	0.007	13.4	0.0	8	101	10	108	3	127	0.64	AJAKNLOB_00652	hypothetical	protein
PROKKA_ERR1018229_M2-PK027A.SZAXPI015224-13_bin.12.faa	-	128	lst_final_auto	-	373	0.0064	13.5	0.0	1	1	2.3e-06	0.0068	13.4	0.0	8	101	10	108	3	127	0.64	FEOMCLAM_02148	hypothetical	protein
PROKKA_ERR1018199_M115A.SZAXPI003423-8_bin.10.faa	-	361	lst_final_auto	-	373	1e-28	98.3	4.9	1	1	4.2e-32	1.2e-28	98.1	4.9	45	314	1	327	1	358	0.73	IAGEPJJI_02630	hypothetical	protein
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.9.faa	-	371	lst_final_auto	-	373	1.8e-08	28.1	4.8	1	1	1.1e-10	2.5e-08	27.6	4.8	89	337	62	339	46	367	0.59	JJNMONAA_00121	hypothetical	protein
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.64.faa	-	349	lst_final_auto	-	373	7.8e-18	59.1	17.8	1	1	3.8e-20	1e-17	58.7	17.8	49	348	1	346	1	349	0.61	OEAEDJNP_00197	hypothetical	protein
PROKKA_ERR1018192_M123A.SZAXPI003416-4_bin.18.faa	-	325	lst_final_auto	-	373	9e-14	49.3	0.0	1	1	9.5e-17	1.5e-13	48.5	0.0	46	331	2	314	1	324	0.71	PCAAIOAD_00411	hypothetical	protein
PROKKA_ERR1018192_M123A.SZAXPI003416-4_bin.18.faa	-	326	lst_final_auto	-	373	1.6e-13	48.4	0.0	1	1	2.5e-16	4e-13	47.1	0.0	46	331	2	314	1	325	0.69	PCAAIOAD_01441	hypothetical	protein
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.6.faa	-	324	lst_final_auto	-	373	1.8e-15	54.3	0.0	1	1	2.9e-18	3.2e-15	53.5	0.0	46	331	2	314	1	323	0.70	ONCKIDAA_01435	hypothetical	protein
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.6.faa	-	224	lst_final_auto	-	373	0.017	11.6	0.0	1	1	1.7e-05	0.019	11.5	0.0	36	78	42	96	12	153	0.76	ONCKIDAA_01610	Immunity	protein
PROKKA_ERR1018245_M2-PK523A.SZAXPI015241-27_bin.10.faa	-	361	lst_final_auto	-	373	2.3e-33	112.9	7.0	1	1	2.2e-36	3.8e-33	112.2	7.0	47	332	3	341	1	360	0.73	OHBANECJ_00501	hypothetical	protein
PROKKA_ERR1018266_M2-PK701A.SZAXPI015262-79_bin.69.faa	-	320	lst_final_auto	-	373	3.3e-24	83.5	4.7	1	1	1.4e-27	4.2e-24	83.2	4.7	45	347	1	313	1	318	0.66	CMANOOIE_02492	hypothetical	protein
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.53.faa	-	361	lst_final_auto	-	373	4.6e-18	61.5	19.8	1	1	1.4e-20	5.9e-18	61.1	19.8	49	354	1	354	1	359	0.68	AEEJOLLI_00358	hypothetical	protein
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.53.faa	-	168	lst_final_auto	-	373	4.6e-06	22.0	16.5	1	1	1.3e-08	5.5e-06	21.7	16.5	49	177	1	153	1	167	0.65	AEEJOLLI_00359	hypothetical	protein
PROKKA_ERR1018278_M2-PK797A.SZAXPI015274-111_bin.19.faa	-	361	lst_final_auto	-	373	3.5e-29	98.3	4.9	1	1	4.2e-32	4.1e-29	98.1	4.9	45	314	1	327	1	358	0.73	BFKEIJAE_00269	hypothetical	protein
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.15.faa	-	306	lst_final_auto	-	373	5.5e-12	42.9	0.0	1	1	3.5e-15	7.9e-12	42.4	0.0	130	350	83	295	48	301	0.76	BBPLLJIA_00767	hypothetical	protein
PROKKA_ERR1018232_536A.SZAXPI015227-13_bin.24.faa	-	128	lst_final_auto	-	373	0.0054	13.5	0.0	1	1	2.3e-06	0.0058	13.4	0.0	8	101	10	108	3	127	0.64	PDPKCNAC_01916	hypothetical	protein
PROKKA_ERR1018294_MSC1A.SZAXPI017466-84_bin.61.faa	-	349	lst_final_auto	-	373	1.3e-17	59.1	17.8	1	1	3.8e-20	1.7e-17	58.7	17.8	49	348	1	346	1	349	0.61	EPLMLEKB_00119	hypothetical	protein
PROKKA_ERR1018225_M2-PK019A.SZAXPI015220-136_bin.37.faa	-	128	lst_final_auto	-	373	0.0034	14.0	0.0	1	1	1.5e-06	0.0037	13.9	0.0	8	101	10	108	3	127	0.65	DHGLJMMC_01368	hypothetical	protein
PROKKA_ERR1018227_M2-PK002A.SZAXPI015222-123_bin.8.faa	-	128	lst_final_auto	-	373	0.006	13.5	0.0	1	1	2.3e-06	0.0065	13.4	0.0	8	101	10	108	3	127	0.64	OCNFFHBF_02244	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.4.faa	-	361	lst_final_auto	-	373	3.2e-30	103.0	3.2	1	1	1.5e-33	3.7e-30	102.8	3.2	45	314	1	327	1	360	0.73	IBAIOEAO_00077	hypothetical	protein
PROKKA_ERR1018299_MSC54A.SZAXPI017582-94_bin.22.faa	-	324	lst_final_auto	-	373	0.012	12.4	2.1	1	1	6.1e-06	0.017	12.0	2.1	6	225	54	297	49	323	0.59	ICKINFEC_01337	hypothetical	protein
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.33.faa	-	367	lst_final_auto	-	373	1.3e-08	28.5	7.6	1	1	7.4e-11	1.7e-08	28.1	7.6	49	347	1	316	1	347	0.58	GBFLBBBO_00135	hypothetical	protein
PROKKA_ERR1018269_M2-PK710A.SZAXPI015265-88_bin.5.faa	-	314	lst_final_auto	-	373	5.9e-12	42.6	0.0	1	1	3.9e-15	7.6e-12	42.2	0.0	51	331	3	303	1	313	0.71	HNOFBKCO_01740	hypothetical	protein
PROKKA_ERR1018256_M2-PK619A.SZAXPI015252-43_bin.39.faa	-	128	lst_final_auto	-	373	0.0044	13.5	0.0	1	1	2.3e-06	0.0047	13.4	0.0	8	101	10	108	3	127	0.64	NEDBDEJM_01296	hypothetical	protein
PROKKA_ERR1018227_M2-PK002A.SZAXPI015222-123_bin.3.faa	-	206	lst_final_auto	-	373	3.1e-06	22.5	6.6	1	1	4.5e-09	3.7e-06	22.3	6.6	190	350	18	181	7	203	0.60	PGMCADOB_00780	hypothetical	protein
PROKKA_ERR1018207_M118A.SZAXPI003431-1_bin.24.faa	-	361	lst_final_auto	-	373	4.9e-18	61.4	19.5	1	1	1.4e-20	6.1e-18	61.1	19.5	49	354	1	354	1	359	0.68	NOKAFBBG_00378	hypothetical	protein
PROKKA_ERR1018207_M118A.SZAXPI003431-1_bin.24.faa	-	289	lst_final_auto	-	373	4.7e-13	45.1	27.6	1	1	1.4e-15	6.1e-13	44.7	27.6	49	281	1	285	1	288	0.63	NOKAFBBG_00379	hypothetical	protein
PROKKA_ERR1018292_M2-PK084A.SZAXPI017464-37_bin.22.faa	-	339	lst_final_auto	-	373	1.2e-23	82.1	6.3	1	1	3.8e-27	1.5e-23	81.7	6.3	48	340	15	328	4	338	0.71	GMADDEPH_00459	hypothetical	protein
PROKKA_ERR1018201_M2-Pk005A.SZAXPI003425-1_bin.29.faa	-	361	lst_final_auto	-	373	1.3e-28	97.9	5.3	1	1	5.6e-32	1.5e-28	97.7	5.3	45	311	1	327	1	358	0.74	PKAEOIAL_01496	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.25.faa	-	361	lst_final_auto	-	373	3.8e-29	98.3	4.9	1	1	4.2e-32	4.5e-29	98.1	4.9	45	314	1	327	1	358	0.73	PBDMPOAD_00254	hypothetical	protein
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.16.faa	-	349	lst_final_auto	-	373	8.1e-12	42.5	2.2	1	1	3.6e-15	9.3e-12	42.3	2.2	50	351	2	346	1	349	0.64	CKDCPPKC_00355	hypothetical	protein
PROKKA_ERR1018273_M2-PK729A.SZAXPI015269-94_bin.4.faa	-	361	lst_final_auto	-	373	1.1e-30	104.8	3.4	1	1	4.3e-34	1.2e-30	104.6	3.4	45	308	1	324	1	358	0.74	PMLALKGI_02455	hypothetical	protein
PROKKA_ERR1018288_M2-PK064A.SZAXPI017460-27_bin.15.faa	-	314	lst_final_auto	-	373	1.1e-11	41.8	0.0	1	1	6.6e-15	1.3e-11	41.5	0.0	51	331	3	303	1	313	0.71	JOCFIHDL_00532	hypothetical	protein
PROKKA_ERR1018200_M2-Pk006A.SZAXPI003424-12_bin.46.faa	-	333	lst_final_auto	-	373	0.011	12.3	2.1	1	1	6.7e-06	0.014	11.8	2.1	6	225	63	306	58	332	0.59	NDOEJMOL_01502	hypothetical	protein
PROKKA_ERR1018235_519A.SZAXPI015230-16_bin.54.faa	-	361	lst_final_auto	-	373	1.3e-28	97.9	5.3	1	1	5.6e-32	1.5e-28	97.7	5.3	45	311	1	327	1	358	0.74	LEBNIABM_01187	hypothetical	protein
PROKKA_ERR1018217_M2-PK801A.SZAXPI015212-113_bin.63.faa	-	128	lst_final_auto	-	373	0.0096	14.0	0.0	1	1	1.5e-06	0.01	13.9	0.0	8	101	10	108	3	127	0.65	BHCNAMIB_04824	hypothetical	protein
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.21.faa	-	361	lst_final_auto	-	373	1.8e-33	112.7	7.1	1	1	2.5e-36	3e-33	111.9	7.1	47	332	3	341	1	360	0.73	JIBLKCOG_00271	hypothetical	protein
PROKKA_ERR1018260_M2-PK649A.SZAXPI015256-47_bin.4.faa	-	324	lst_final_auto	-	373	0.011	12.4	2.1	1	1	6.1e-06	0.014	12.0	2.1	6	225	54	297	49	323	0.59	GICODDNP_01490	hypothetical	protein
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.30.faa	-	322	lst_final_auto	-	373	5.1e-15	52.8	0.0	1	1	3.8e-18	8.4e-15	52.1	0.0	46	331	2	313	1	321	0.71	JKCHPLDL_00543	hypothetical	protein
PROKKA_ERR1018308_M2-PK520B.SZAXPI017591-140_bin.1.faa	-	361	lst_final_auto	-	373	2.7e-33	113.0	6.7	1	1	2e-36	4.4e-33	112.3	6.7	47	332	3	341	1	360	0.73	GHKMCJII_00876	hypothetical	protein
PROKKA_ERR1018229_M2-PK027A.SZAXPI015224-13_bin.37.faa	-	322	lst_final_auto	-	373	1e-14	51.2	0.0	1	1	1.4e-17	1.9e-14	50.2	0.0	46	331	2	313	1	321	0.68	NCMCNIKP_00959	hypothetical	protein
PROKKA_ERR1018205_A51A.SZAXPI003429-3_bin.43.faa	-	128	lst_final_auto	-	373	0.0086	12.6	0.0	1	1	4.2e-06	0.0094	12.5	0.0	8	81	10	81	3	126	0.64	OJEMCPFO_01541	hypothetical	protein
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.12.faa	-	361	lst_final_auto	-	373	5e-18	61.5	19.8	1	1	1.4e-20	6.4e-18	61.1	19.8	49	354	1	354	1	359	0.68	HMAPLBND_00491	hypothetical	protein
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.12.faa	-	168	lst_final_auto	-	373	4.9e-06	22.0	16.5	1	1	1.3e-08	6e-06	21.7	16.5	49	177	1	153	1	167	0.65	HMAPLBND_00492	hypothetical	protein
PROKKA_ERR1018284_M2-PK052A.SZAXPI017456-23_bin.19.faa	-	314	lst_final_auto	-	373	3.1e-12	43.6	0.0	1	1	1.8e-15	3.9e-12	43.3	0.0	51	331	3	303	1	313	0.71	KIMMFCOO_00403	hypothetical	protein
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.3.faa	-	361	lst_final_auto	-	373	9.9e-31	104.8	4.1	1	1	4.1e-34	1.1e-30	104.7	4.1	45	308	1	324	1	358	0.74	ADIFMINM_01745	hypothetical	protein
PROKKA_ERR1018272_M2-PK725A.SZAXPI015268-109_bin.23.faa	-	314	lst_final_auto	-	373	3e-12	43.6	0.0	1	1	1.8e-15	3.7e-12	43.3	0.0	51	331	3	303	1	313	0.71	GPAEBCKN_01433	hypothetical	protein
PROKKA_ERR1018276_M2-PK750A.SZAXPI015272-108_bin.29.faa	-	361	lst_final_auto	-	373	1.2e-28	98.1	5.4	1	1	4.8e-32	1.4e-28	97.9	5.4	45	314	1	327	1	358	0.73	KJMHBOKB_02049	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.36.faa	-	324	lst_final_auto	-	373	2.6e-13	47.0	0.0	1	1	2.6e-16	5.1e-13	46.1	0.0	46	331	2	315	1	322	0.68	ILHGBOAL_00965	hypothetical	protein
PROKKA_ERR1018302_MSC78A.SZAXPI017585-109_bin.27.faa	-	403	lst_final_auto	-	373	4.7e-11	38.1	25.9	1	1	1.4e-13	9.2e-11	37.1	25.7	49	332	1	361	1	389	0.67	JIAMNAFN_00601	hypothetical	protein
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.2.faa	-	324	lst_final_auto	-	373	2.7e-14	49.5	0.0	1	1	4.3e-17	5.1e-14	48.6	0.0	46	331	2	315	1	323	0.68	IENHINFN_01189	hypothetical	protein
PROKKA_ERR1018312_M2-PK083B.SZAXPI017595-169_bin.11.faa	-	324	lst_final_auto	-	373	0.0095	12.4	2.1	1	1	6.1e-06	0.013	12.0	2.1	6	225	54	297	49	323	0.59	IBCJHGIA_00930	hypothetical	protein
PROKKA_ERR1018263_M2-PK659A.SZAXPI015259-62_bin.35.faa	-	324	lst_final_auto	-	373	1.7e-15	54.4	0.0	1	1	1.3e-18	2.8e-15	53.6	0.0	46	331	2	314	1	323	0.71	IFBLKHDG_01214	hypothetical	protein
PROKKA_ERR1018309_M2-PK531B.SZAXPI017592-142_bin.43.faa	-	128	lst_final_auto	-	373	0.002	13.5	0.0	1	1	2.3e-06	0.0021	13.4	0.0	8	101	10	108	3	127	0.64	OKIBHDCI_00644	hypothetical	protein
